Pattern,X1,X2,X3,X4,X5,X6
323331,Mars,Venus,Mars,Mars,Mars,Earth
323334,Mars,Venus,Mars,Mars,Mars,Jupiter
323333,Mars,Venus,Mars,Mars,Mars,Mars
323335,Mars,Venus,Mars,Mars,Mars,Null
323332,Mars,Venus,Mars,Mars,Mars,Venus
323351,Mars,Venus,Mars,Mars,Null,Earth
323354,Mars,Venus,Mars,Mars,Null,Jupiter
323353,Mars,Venus,Mars,Mars,Null,Mars
323355,Mars,Venus,Mars,Mars,Null,Null
323352,Mars,Venus,Mars,Mars,Null,Venus
323321,Mars,Venus,Mars,Mars,Venus,Earth
323324,Mars,Venus,Mars,Mars,Venus,Jupiter
323323,Mars,Venus,Mars,Mars,Venus,Mars
323325,Mars,Venus,Mars,Mars,Venus,Null
323322,Mars,Venus,Mars,Mars,Venus,Venus
323511,Mars,Venus,Mars,Null,Earth,Earth
323514,Mars,Venus,Mars,Null,Earth,Jupiter
323513,Mars,Venus,Mars,Null,Earth,Mars
323515,Mars,Venus,Mars,Null,Earth,Null
323512,Mars,Venus,Mars,Null,Earth,Venus
323541,Mars,Venus,Mars,Null,Jupiter,Earth
323544,Mars,Venus,Mars,Null,Jupiter,Jupiter
323543,Mars,Venus,Mars,Null,Jupiter,Mars
323545,Mars,Venus,Mars,Null,Jupiter,Null
323542,Mars,Venus,Mars,Null,Jupiter,Venus
323531,Mars,Venus,Mars,Null,Mars,Earth
323534,Mars,Venus,Mars,Null,Mars,Jupiter
323533,Mars,Venus,Mars,Null,Mars,Mars
323535,Mars,Venus,Mars,Null,Mars,Null
323532,Mars,Venus,Mars,Null,Mars,Venus
323551,Mars,Venus,Mars,Null,Null,Earth
323554,Mars,Venus,Mars,Null,Null,Jupiter
323553,Mars,Venus,Mars,Null,Null,Mars
323555,Mars,Venus,Mars,Null,Null,Null
323552,Mars,Venus,Mars,Null,Null,Venus
323521,Mars,Venus,Mars,Null,Venus,Earth
323524,Mars,Venus,Mars,Null,Venus,Jupiter
323523,Mars,Venus,Mars,Null,Venus,Mars
323525,Mars,Venus,Mars,Null,Venus,Null
323522,Mars,Venus,Mars,Null,Venus,Venus
323211,Mars,Venus,Mars,Venus,Earth,Earth
323214,Mars,Venus,Mars,Venus,Earth,Jupiter
323213,Mars,Venus,Mars,Venus,Earth,Mars
323215,Mars,Venus,Mars,Venus,Earth,Null
323212,Mars,Venus,Mars,Venus,Earth,Venus
323241,Mars,Venus,Mars,Venus,Jupiter,Earth
323244,Mars,Venus,Mars,Venus,Jupiter,Jupiter
323243,Mars,Venus,Mars,Venus,Jupiter,Mars
323245,Mars,Venus,Mars,Venus,Jupiter,Null
323242,Mars,Venus,Mars,Venus,Jupiter,Venus
323231,Mars,Venus,Mars,Venus,Mars,Earth
323234,Mars,Venus,Mars,Venus,Mars,Jupiter
323233,Mars,Venus,Mars,Venus,Mars,Mars
323235,Mars,Venus,Mars,Venus,Mars,Null
323232,Mars,Venus,Mars,Venus,Mars,Venus
323251,Mars,Venus,Mars,Venus,Null,Earth
323254,Mars,Venus,Mars,Venus,Null,Jupiter
323253,Mars,Venus,Mars,Venus,Null,Mars
323255,Mars,Venus,Mars,Venus,Null,Null
323252,Mars,Venus,Mars,Venus,Null,Venus
323221,Mars,Venus,Mars,Venus,Venus,Earth
323224,Mars,Venus,Mars,Venus,Venus,Jupiter
323223,Mars,Venus,Mars,Venus,Venus,Mars
323225,Mars,Venus,Mars,Venus,Venus,Null
323222,Mars,Venus,Mars,Venus,Venus,Venus
325111,Mars,Venus,Null,Earth,Earth,Earth
325114,Mars,Venus,Null,Earth,Earth,Jupiter
325113,Mars,Venus,Null,Earth,Earth,Mars
325115,Mars,Venus,Null,Earth,Earth,Null
325112,Mars,Venus,Null,Earth,Earth,Venus
325141,Mars,Venus,Null,Earth,Jupiter,Earth
325144,Mars,Venus,Null,Earth,Jupiter,Jupiter
325143,Mars,Venus,Null,Earth,Jupiter,Mars
325145,Mars,Venus,Null,Earth,Jupiter,Null
325142,Mars,Venus,Null,Earth,Jupiter,Venus
325131,Mars,Venus,Null,Earth,Mars,Earth
325134,Mars,Venus,Null,Earth,Mars,Jupiter
325133,Mars,Venus,Null,Earth,Mars,Mars
325135,Mars,Venus,Null,Earth,Mars,Null
325132,Mars,Venus,Null,Earth,Mars,Venus
325151,Mars,Venus,Null,Earth,Null,Earth
325154,Mars,Venus,Null,Earth,Null,Jupiter
325153,Mars,Venus,Null,Earth,Null,Mars
325155,Mars,Venus,Null,Earth,Null,Null
325152,Mars,Venus,Null,Earth,Null,Venus
325121,Mars,Venus,Null,Earth,Venus,Earth
325124,Mars,Venus,Null,Earth,Venus,Jupiter
325123,Mars,Venus,Null,Earth,Venus,Mars
325125,Mars,Venus,Null,Earth,Venus,Null
325122,Mars,Venus,Null,Earth,Venus,Venus
325411,Mars,Venus,Null,Jupiter,Earth,Earth
325414,Mars,Venus,Null,Jupiter,Earth,Jupiter
325413,Mars,Venus,Null,Jupiter,Earth,Mars
325415,Mars,Venus,Null,Jupiter,Earth,Null
325412,Mars,Venus,Null,Jupiter,Earth,Venus
325441,Mars,Venus,Null,Jupiter,Jupiter,Earth
325444,Mars,Venus,Null,Jupiter,Jupiter,Jupiter
325443,Mars,Venus,Null,Jupiter,Jupiter,Mars
325445,Mars,Venus,Null,Jupiter,Jupiter,Null
325442,Mars,Venus,Null,Jupiter,Jupiter,Venus
325431,Mars,Venus,Null,Jupiter,Mars,Earth
325434,Mars,Venus,Null,Jupiter,Mars,Jupiter
325433,Mars,Venus,Null,Jupiter,Mars,Mars
325435,Mars,Venus,Null,Jupiter,Mars,Null
325432,Mars,Venus,Null,Jupiter,Mars,Venus
325451,Mars,Venus,Null,Jupiter,Null,Earth
325454,Mars,Venus,Null,Jupiter,Null,Jupiter
325453,Mars,Venus,Null,Jupiter,Null,Mars
325455,Mars,Venus,Null,Jupiter,Null,Null
325452,Mars,Venus,Null,Jupiter,Null,Venus
325421,Mars,Venus,Null,Jupiter,Venus,Earth
325424,Mars,Venus,Null,Jupiter,Venus,Jupiter
325423,Mars,Venus,Null,Jupiter,Venus,Mars
325425,Mars,Venus,Null,Jupiter,Venus,Null
325422,Mars,Venus,Null,Jupiter,Venus,Venus
325311,Mars,Venus,Null,Mars,Earth,Earth
325314,Mars,Venus,Null,Mars,Earth,Jupiter
325313,Mars,Venus,Null,Mars,Earth,Mars
325315,Mars,Venus,Null,Mars,Earth,Null
325312,Mars,Venus,Null,Mars,Earth,Venus
325341,Mars,Venus,Null,Mars,Jupiter,Earth
325344,Mars,Venus,Null,Mars,Jupiter,Jupiter
325343,Mars,Venus,Null,Mars,Jupiter,Mars
325345,Mars,Venus,Null,Mars,Jupiter,Null
325342,Mars,Venus,Null,Mars,Jupiter,Venus
325331,Mars,Venus,Null,Mars,Mars,Earth
325334,Mars,Venus,Null,Mars,Mars,Jupiter
325333,Mars,Venus,Null,Mars,Mars,Mars
325335,Mars,Venus,Null,Mars,Mars,Null
325332,Mars,Venus,Null,Mars,Mars,Venus
325351,Mars,Venus,Null,Mars,Null,Earth
325354,Mars,Venus,Null,Mars,Null,Jupiter
325353,Mars,Venus,Null,Mars,Null,Mars
325355,Mars,Venus,Null,Mars,Null,Null
325352,Mars,Venus,Null,Mars,Null,Venus
325321,Mars,Venus,Null,Mars,Venus,Earth
325324,Mars,Venus,Null,Mars,Venus,Jupiter
325323,Mars,Venus,Null,Mars,Venus,Mars
325325,Mars,Venus,Null,Mars,Venus,Null
325322,Mars,Venus,Null,Mars,Venus,Venus
325511,Mars,Venus,Null,Null,Earth,Earth
325514,Mars,Venus,Null,Null,Earth,Jupiter
325513,Mars,Venus,Null,Null,Earth,Mars
325515,Mars,Venus,Null,Null,Earth,Null
325512,Mars,Venus,Null,Null,Earth,Venus
325541,Mars,Venus,Null,Null,Jupiter,Earth
325544,Mars,Venus,Null,Null,Jupiter,Jupiter
325543,Mars,Venus,Null,Null,Jupiter,Mars
325545,Mars,Venus,Null,Null,Jupiter,Null
325542,Mars,Venus,Null,Null,Jupiter,Venus
325531,Mars,Venus,Null,Null,Mars,Earth
325534,Mars,Venus,Null,Null,Mars,Jupiter
325533,Mars,Venus,Null,Null,Mars,Mars
325535,Mars,Venus,Null,Null,Mars,Null
325532,Mars,Venus,Null,Null,Mars,Venus
325551,Mars,Venus,Null,Null,Null,Earth
325554,Mars,Venus,Null,Null,Null,Jupiter
325553,Mars,Venus,Null,Null,Null,Mars
325555,Mars,Venus,Null,Null,Null,Null
325552,Mars,Venus,Null,Null,Null,Venus
325521,Mars,Venus,Null,Null,Venus,Earth
325524,Mars,Venus,Null,Null,Venus,Jupiter
325523,Mars,Venus,Null,Null,Venus,Mars
325525,Mars,Venus,Null,Null,Venus,Null
325522,Mars,Venus,Null,Null,Venus,Venus
325211,Mars,Venus,Null,Venus,Earth,Earth
325214,Mars,Venus,Null,Venus,Earth,Jupiter
325213,Mars,Venus,Null,Venus,Earth,Mars
325215,Mars,Venus,Null,Venus,Earth,Null
325212,Mars,Venus,Null,Venus,Earth,Venus
325241,Mars,Venus,Null,Venus,Jupiter,Earth
325244,Mars,Venus,Null,Venus,Jupiter,Jupiter
325243,Mars,Venus,Null,Venus,Jupiter,Mars
325245,Mars,Venus,Null,Venus,Jupiter,Null
325242,Mars,Venus,Null,Venus,Jupiter,Venus
325231,Mars,Venus,Null,Venus,Mars,Earth
325234,Mars,Venus,Null,Venus,Mars,Jupiter
325233,Mars,Venus,Null,Venus,Mars,Mars
325235,Mars,Venus,Null,Venus,Mars,Null
325232,Mars,Venus,Null,Venus,Mars,Venus
325251,Mars,Venus,Null,Venus,Null,Earth
325254,Mars,Venus,Null,Venus,Null,Jupiter
325253,Mars,Venus,Null,Venus,Null,Mars
325255,Mars,Venus,Null,Venus,Null,Null
325252,Mars,Venus,Null,Venus,Null,Venus
325221,Mars,Venus,Null,Venus,Venus,Earth
325224,Mars,Venus,Null,Venus,Venus,Jupiter
325223,Mars,Venus,Null,Venus,Venus,Mars
325225,Mars,Venus,Null,Venus,Venus,Null
325222,Mars,Venus,Null,Venus,Venus,Venus
322111,Mars,Venus,Venus,Earth,Earth,Earth
322114,Mars,Venus,Venus,Earth,Earth,Jupiter
322113,Mars,Venus,Venus,Earth,Earth,Mars
322115,Mars,Venus,Venus,Earth,Earth,Null
322112,Mars,Venus,Venus,Earth,Earth,Venus
322141,Mars,Venus,Venus,Earth,Jupiter,Earth
322144,Mars,Venus,Venus,Earth,Jupiter,Jupiter
322143,Mars,Venus,Venus,Earth,Jupiter,Mars
322145,Mars,Venus,Venus,Earth,Jupiter,Null
322142,Mars,Venus,Venus,Earth,Jupiter,Venus
322131,Mars,Venus,Venus,Earth,Mars,Earth
322134,Mars,Venus,Venus,Earth,Mars,Jupiter
322133,Mars,Venus,Venus,Earth,Mars,Mars
322135,Mars,Venus,Venus,Earth,Mars,Null
322132,Mars,Venus,Venus,Earth,Mars,Venus
322151,Mars,Venus,Venus,Earth,Null,Earth
322154,Mars,Venus,Venus,Earth,Null,Jupiter
322153,Mars,Venus,Venus,Earth,Null,Mars
322155,Mars,Venus,Venus,Earth,Null,Null
322152,Mars,Venus,Venus,Earth,Null,Venus
322121,Mars,Venus,Venus,Earth,Venus,Earth
322124,Mars,Venus,Venus,Earth,Venus,Jupiter
322123,Mars,Venus,Venus,Earth,Venus,Mars
322125,Mars,Venus,Venus,Earth,Venus,Null
322122,Mars,Venus,Venus,Earth,Venus,Venus
322411,Mars,Venus,Venus,Jupiter,Earth,Earth
322414,Mars,Venus,Venus,Jupiter,Earth,Jupiter
322413,Mars,Venus,Venus,Jupiter,Earth,Mars
322415,Mars,Venus,Venus,Jupiter,Earth,Null
322412,Mars,Venus,Venus,Jupiter,Earth,Venus
322441,Mars,Venus,Venus,Jupiter,Jupiter,Earth
322444,Mars,Venus,Venus,Jupiter,Jupiter,Jupiter
322443,Mars,Venus,Venus,Jupiter,Jupiter,Mars
322445,Mars,Venus,Venus,Jupiter,Jupiter,Null
322442,Mars,Venus,Venus,Jupiter,Jupiter,Venus
322431,Mars,Venus,Venus,Jupiter,Mars,Earth
322434,Mars,Venus,Venus,Jupiter,Mars,Jupiter
322433,Mars,Venus,Venus,Jupiter,Mars,Mars
322435,Mars,Venus,Venus,Jupiter,Mars,Null
322432,Mars,Venus,Venus,Jupiter,Mars,Venus
322451,Mars,Venus,Venus,Jupiter,Null,Earth
322454,Mars,Venus,Venus,Jupiter,Null,Jupiter
322453,Mars,Venus,Venus,Jupiter,Null,Mars
322455,Mars,Venus,Venus,Jupiter,Null,Null
322452,Mars,Venus,Venus,Jupiter,Null,Venus
322421,Mars,Venus,Venus,Jupiter,Venus,Earth
322424,Mars,Venus,Venus,Jupiter,Venus,Jupiter
322423,Mars,Venus,Venus,Jupiter,Venus,Mars
322425,Mars,Venus,Venus,Jupiter,Venus,Null
322422,Mars,Venus,Venus,Jupiter,Venus,Venus
322311,Mars,Venus,Venus,Mars,Earth,Earth
322314,Mars,Venus,Venus,Mars,Earth,Jupiter
322313,Mars,Venus,Venus,Mars,Earth,Mars
322315,Mars,Venus,Venus,Mars,Earth,Null
322312,Mars,Venus,Venus,Mars,Earth,Venus
322341,Mars,Venus,Venus,Mars,Jupiter,Earth
322344,Mars,Venus,Venus,Mars,Jupiter,Jupiter
322343,Mars,Venus,Venus,Mars,Jupiter,Mars
322345,Mars,Venus,Venus,Mars,Jupiter,Null
322342,Mars,Venus,Venus,Mars,Jupiter,Venus
322331,Mars,Venus,Venus,Mars,Mars,Earth
322334,Mars,Venus,Venus,Mars,Mars,Jupiter
322333,Mars,Venus,Venus,Mars,Mars,Mars
322335,Mars,Venus,Venus,Mars,Mars,Null
322332,Mars,Venus,Venus,Mars,Mars,Venus
322351,Mars,Venus,Venus,Mars,Null,Earth
322354,Mars,Venus,Venus,Mars,Null,Jupiter
322353,Mars,Venus,Venus,Mars,Null,Mars
322355,Mars,Venus,Venus,Mars,Null,Null
322352,Mars,Venus,Venus,Mars,Null,Venus
322321,Mars,Venus,Venus,Mars,Venus,Earth
322324,Mars,Venus,Venus,Mars,Venus,Jupiter
322323,Mars,Venus,Venus,Mars,Venus,Mars
322325,Mars,Venus,Venus,Mars,Venus,Null
322322,Mars,Venus,Venus,Mars,Venus,Venus
322511,Mars,Venus,Venus,Null,Earth,Earth
322514,Mars,Venus,Venus,Null,Earth,Jupiter
322513,Mars,Venus,Venus,Null,Earth,Mars
322515,Mars,Venus,Venus,Null,Earth,Null
322512,Mars,Venus,Venus,Null,Earth,Venus
322541,Mars,Venus,Venus,Null,Jupiter,Earth
322544,Mars,Venus,Venus,Null,Jupiter,Jupiter
322543,Mars,Venus,Venus,Null,Jupiter,Mars
322545,Mars,Venus,Venus,Null,Jupiter,Null
322542,Mars,Venus,Venus,Null,Jupiter,Venus
322531,Mars,Venus,Venus,Null,Mars,Earth
322534,Mars,Venus,Venus,Null,Mars,Jupiter
322533,Mars,Venus,Venus,Null,Mars,Mars
322535,Mars,Venus,Venus,Null,Mars,Null
322532,Mars,Venus,Venus,Null,Mars,Venus
322551,Mars,Venus,Venus,Null,Null,Earth
322554,Mars,Venus,Venus,Null,Null,Jupiter
322553,Mars,Venus,Venus,Null,Null,Mars
322555,Mars,Venus,Venus,Null,Null,Null
322552,Mars,Venus,Venus,Null,Null,Venus
322521,Mars,Venus,Venus,Null,Venus,Earth
322524,Mars,Venus,Venus,Null,Venus,Jupiter
322523,Mars,Venus,Venus,Null,Venus,Mars
322525,Mars,Venus,Venus,Null,Venus,Null
322522,Mars,Venus,Venus,Null,Venus,Venus
322211,Mars,Venus,Venus,Venus,Earth,Earth
322214,Mars,Venus,Venus,Venus,Earth,Jupiter
322213,Mars,Venus,Venus,Venus,Earth,Mars
322215,Mars,Venus,Venus,Venus,Earth,Null
322212,Mars,Venus,Venus,Venus,Earth,Venus
322241,Mars,Venus,Venus,Venus,Jupiter,Earth
322244,Mars,Venus,Venus,Venus,Jupiter,Jupiter
322243,Mars,Venus,Venus,Venus,Jupiter,Mars
322245,Mars,Venus,Venus,Venus,Jupiter,Null
322242,Mars,Venus,Venus,Venus,Jupiter,Venus
322231,Mars,Venus,Venus,Venus,Mars,Earth
322234,Mars,Venus,Venus,Venus,Mars,Jupiter
322233,Mars,Venus,Venus,Venus,Mars,Mars
322235,Mars,Venus,Venus,Venus,Mars,Null
322232,Mars,Venus,Venus,Venus,Mars,Venus
322251,Mars,Venus,Venus,Venus,Null,Earth
322254,Mars,Venus,Venus,Venus,Null,Jupiter
322253,Mars,Venus,Venus,Venus,Null,Mars
322255,Mars,Venus,Venus,Venus,Null,Null
322252,Mars,Venus,Venus,Venus,Null,Venus
322221,Mars,Venus,Venus,Venus,Venus,Earth
322224,Mars,Venus,Venus,Venus,Venus,Jupiter
322223,Mars,Venus,Venus,Venus,Venus,Mars
322225,Mars,Venus,Venus,Venus,Venus,Null
322222,Mars,Venus,Venus,Venus,Venus,Venus
511111,Null,Earth,Earth,Earth,Earth,Earth
511114,Null,Earth,Earth,Earth,Earth,Jupiter
511113,Null,Earth,Earth,Earth,Earth,Mars
511115,Null,Earth,Earth,Earth,Earth,Null
511112,Null,Earth,Earth,Earth,Earth,Venus
511141,Null,Earth,Earth,Earth,Jupiter,Earth
511144,Null,Earth,Earth,Earth,Jupiter,Jupiter
511143,Null,Earth,Earth,Earth,Jupiter,Mars
511145,Null,Earth,Earth,Earth,Jupiter,Null
511142,Null,Earth,Earth,Earth,Jupiter,Venus
511131,Null,Earth,Earth,Earth,Mars,Earth
511134,Null,Earth,Earth,Earth,Mars,Jupiter
511133,Null,Earth,Earth,Earth,Mars,Mars
511135,Null,Earth,Earth,Earth,Mars,Null
511132,Null,Earth,Earth,Earth,Mars,Venus
511151,Null,Earth,Earth,Earth,Null,Earth
511154,Null,Earth,Earth,Earth,Null,Jupiter
511153,Null,Earth,Earth,Earth,Null,Mars
511155,Null,Earth,Earth,Earth,Null,Null
511152,Null,Earth,Earth,Earth,Null,Venus
511121,Null,Earth,Earth,Earth,Venus,Earth
511124,Null,Earth,Earth,Earth,Venus,Jupiter
511123,Null,Earth,Earth,Earth,Venus,Mars
511125,Null,Earth,Earth,Earth,Venus,Null
511122,Null,Earth,Earth,Earth,Venus,Venus
511411,Null,Earth,Earth,Jupiter,Earth,Earth
511414,Null,Earth,Earth,Jupiter,Earth,Jupiter
511413,Null,Earth,Earth,Jupiter,Earth,Mars
511415,Null,Earth,Earth,Jupiter,Earth,Null
511412,Null,Earth,Earth,Jupiter,Earth,Venus
511441,Null,Earth,Earth,Jupiter,Jupiter,Earth
511444,Null,Earth,Earth,Jupiter,Jupiter,Jupiter
511443,Null,Earth,Earth,Jupiter,Jupiter,Mars
511445,Null,Earth,Earth,Jupiter,Jupiter,Null
511442,Null,Earth,Earth,Jupiter,Jupiter,Venus
511431,Null,Earth,Earth,Jupiter,Mars,Earth
511434,Null,Earth,Earth,Jupiter,Mars,Jupiter
511433,Null,Earth,Earth,Jupiter,Mars,Mars
511435,Null,Earth,Earth,Jupiter,Mars,Null
511432,Null,Earth,Earth,Jupiter,Mars,Venus
511451,Null,Earth,Earth,Jupiter,Null,Earth
511454,Null,Earth,Earth,Jupiter,Null,Jupiter
511453,Null,Earth,Earth,Jupiter,Null,Mars
511455,Null,Earth,Earth,Jupiter,Null,Null
511452,Null,Earth,Earth,Jupiter,Null,Venus
511421,Null,Earth,Earth,Jupiter,Venus,Earth
511424,Null,Earth,Earth,Jupiter,Venus,Jupiter
511423,Null,Earth,Earth,Jupiter,Venus,Mars
511425,Null,Earth,Earth,Jupiter,Venus,Null
511422,Null,Earth,Earth,Jupiter,Venus,Venus
511311,Null,Earth,Earth,Mars,Earth,Earth
511314,Null,Earth,Earth,Mars,Earth,Jupiter
511313,Null,Earth,Earth,Mars,Earth,Mars
511315,Null,Earth,Earth,Mars,Earth,Null
511312,Null,Earth,Earth,Mars,Earth,Venus
511341,Null,Earth,Earth,Mars,Jupiter,Earth
511344,Null,Earth,Earth,Mars,Jupiter,Jupiter
511343,Null,Earth,Earth,Mars,Jupiter,Mars
511345,Null,Earth,Earth,Mars,Jupiter,Null
511342,Null,Earth,Earth,Mars,Jupiter,Venus
511331,Null,Earth,Earth,Mars,Mars,Earth
511334,Null,Earth,Earth,Mars,Mars,Jupiter
511333,Null,Earth,Earth,Mars,Mars,Mars
511335,Null,Earth,Earth,Mars,Mars,Null
511332,Null,Earth,Earth,Mars,Mars,Venus
511351,Null,Earth,Earth,Mars,Null,Earth
511354,Null,Earth,Earth,Mars,Null,Jupiter
511353,Null,Earth,Earth,Mars,Null,Mars
511355,Null,Earth,Earth,Mars,Null,Null
511352,Null,Earth,Earth,Mars,Null,Venus
511321,Null,Earth,Earth,Mars,Venus,Earth
511324,Null,Earth,Earth,Mars,Venus,Jupiter
511323,Null,Earth,Earth,Mars,Venus,Mars
511325,Null,Earth,Earth,Mars,Venus,Null
511322,Null,Earth,Earth,Mars,Venus,Venus
511511,Null,Earth,Earth,Null,Earth,Earth
511514,Null,Earth,Earth,Null,Earth,Jupiter
511513,Null,Earth,Earth,Null,Earth,Mars
511515,Null,Earth,Earth,Null,Earth,Null
511512,Null,Earth,Earth,Null,Earth,Venus
511541,Null,Earth,Earth,Null,Jupiter,Earth
511544,Null,Earth,Earth,Null,Jupiter,Jupiter
511543,Null,Earth,Earth,Null,Jupiter,Mars
511545,Null,Earth,Earth,Null,Jupiter,Null
511542,Null,Earth,Earth,Null,Jupiter,Venus
511531,Null,Earth,Earth,Null,Mars,Earth
511534,Null,Earth,Earth,Null,Mars,Jupiter
511533,Null,Earth,Earth,Null,Mars,Mars
511535,Null,Earth,Earth,Null,Mars,Null
511532,Null,Earth,Earth,Null,Mars,Venus
511551,Null,Earth,Earth,Null,Null,Earth
511554,Null,Earth,Earth,Null,Null,Jupiter
511553,Null,Earth,Earth,Null,Null,Mars
511555,Null,Earth,Earth,Null,Null,Null
511552,Null,Earth,Earth,Null,Null,Venus
511521,Null,Earth,Earth,Null,Venus,Earth
511524,Null,Earth,Earth,Null,Venus,Jupiter
511523,Null,Earth,Earth,Null,Venus,Mars
511525,Null,Earth,Earth,Null,Venus,Null
511522,Null,Earth,Earth,Null,Venus,Venus
511211,Null,Earth,Earth,Venus,Earth,Earth
511214,Null,Earth,Earth,Venus,Earth,Jupiter
511213,Null,Earth,Earth,Venus,Earth,Mars
511215,Null,Earth,Earth,Venus,Earth,Null
511212,Null,Earth,Earth,Venus,Earth,Venus
511241,Null,Earth,Earth,Venus,Jupiter,Earth
511244,Null,Earth,Earth,Venus,Jupiter,Jupiter
511243,Null,Earth,Earth,Venus,Jupiter,Mars
511245,Null,Earth,Earth,Venus,Jupiter,Null
511242,Null,Earth,Earth,Venus,Jupiter,Venus
511231,Null,Earth,Earth,Venus,Mars,Earth
511234,Null,Earth,Earth,Venus,Mars,Jupiter
511233,Null,Earth,Earth,Venus,Mars,Mars
511235,Null,Earth,Earth,Venus,Mars,Null
511232,Null,Earth,Earth,Venus,Mars,Venus
511251,Null,Earth,Earth,Venus,Null,Earth
511254,Null,Earth,Earth,Venus,Null,Jupiter
511253,Null,Earth,Earth,Venus,Null,Mars
511255,Null,Earth,Earth,Venus,Null,Null
511252,Null,Earth,Earth,Venus,Null,Venus
511221,Null,Earth,Earth,Venus,Venus,Earth
511224,Null,Earth,Earth,Venus,Venus,Jupiter
511223,Null,Earth,Earth,Venus,Venus,Mars
511225,Null,Earth,Earth,Venus,Venus,Null
511222,Null,Earth,Earth,Venus,Venus,Venus
514111,Null,Earth,Jupiter,Earth,Earth,Earth
514114,Null,Earth,Jupiter,Earth,Earth,Jupiter
514113,Null,Earth,Jupiter,Earth,Earth,Mars
514115,Null,Earth,Jupiter,Earth,Earth,Null
514112,Null,Earth,Jupiter,Earth,Earth,Venus
514141,Null,Earth,Jupiter,Earth,Jupiter,Earth
514144,Null,Earth,Jupiter,Earth,Jupiter,Jupiter
514143,Null,Earth,Jupiter,Earth,Jupiter,Mars
514145,Null,Earth,Jupiter,Earth,Jupiter,Null
514142,Null,Earth,Jupiter,Earth,Jupiter,Venus
514131,Null,Earth,Jupiter,Earth,Mars,Earth
514134,Null,Earth,Jupiter,Earth,Mars,Jupiter
514133,Null,Earth,Jupiter,Earth,Mars,Mars
514135,Null,Earth,Jupiter,Earth,Mars,Null
514132,Null,Earth,Jupiter,Earth,Mars,Venus
514151,Null,Earth,Jupiter,Earth,Null,Earth
514154,Null,Earth,Jupiter,Earth,Null,Jupiter
514153,Null,Earth,Jupiter,Earth,Null,Mars
514155,Null,Earth,Jupiter,Earth,Null,Null
514152,Null,Earth,Jupiter,Earth,Null,Venus
514121,Null,Earth,Jupiter,Earth,Venus,Earth
514124,Null,Earth,Jupiter,Earth,Venus,Jupiter
514123,Null,Earth,Jupiter,Earth,Venus,Mars
514125,Null,Earth,Jupiter,Earth,Venus,Null
514122,Null,Earth,Jupiter,Earth,Venus,Venus
514411,Null,Earth,Jupiter,Jupiter,Earth,Earth
514414,Null,Earth,Jupiter,Jupiter,Earth,Jupiter
514413,Null,Earth,Jupiter,Jupiter,Earth,Mars
514415,Null,Earth,Jupiter,Jupiter,Earth,Null
514412,Null,Earth,Jupiter,Jupiter,Earth,Venus
514441,Null,Earth,Jupiter,Jupiter,Jupiter,Earth
514444,Null,Earth,Jupiter,Jupiter,Jupiter,Jupiter
514443,Null,Earth,Jupiter,Jupiter,Jupiter,Mars
514445,Null,Earth,Jupiter,Jupiter,Jupiter,Null
514442,Null,Earth,Jupiter,Jupiter,Jupiter,Venus
514431,Null,Earth,Jupiter,Jupiter,Mars,Earth
514434,Null,Earth,Jupiter,Jupiter,Mars,Jupiter
514433,Null,Earth,Jupiter,Jupiter,Mars,Mars
514435,Null,Earth,Jupiter,Jupiter,Mars,Null
514432,Null,Earth,Jupiter,Jupiter,Mars,Venus
514451,Null,Earth,Jupiter,Jupiter,Null,Earth
514454,Null,Earth,Jupiter,Jupiter,Null,Jupiter
514453,Null,Earth,Jupiter,Jupiter,Null,Mars
514455,Null,Earth,Jupiter,Jupiter,Null,Null
514452,Null,Earth,Jupiter,Jupiter,Null,Venus
514421,Null,Earth,Jupiter,Jupiter,Venus,Earth
514424,Null,Earth,Jupiter,Jupiter,Venus,Jupiter
514423,Null,Earth,Jupiter,Jupiter,Venus,Mars
514425,Null,Earth,Jupiter,Jupiter,Venus,Null
514422,Null,Earth,Jupiter,Jupiter,Venus,Venus
514311,Null,Earth,Jupiter,Mars,Earth,Earth
514314,Null,Earth,Jupiter,Mars,Earth,Jupiter
514313,Null,Earth,Jupiter,Mars,Earth,Mars
514315,Null,Earth,Jupiter,Mars,Earth,Null
514312,Null,Earth,Jupiter,Mars,Earth,Venus
514341,Null,Earth,Jupiter,Mars,Jupiter,Earth
514344,Null,Earth,Jupiter,Mars,Jupiter,Jupiter
514343,Null,Earth,Jupiter,Mars,Jupiter,Mars
514345,Null,Earth,Jupiter,Mars,Jupiter,Null
514342,Null,Earth,Jupiter,Mars,Jupiter,Venus
514331,Null,Earth,Jupiter,Mars,Mars,Earth
514334,Null,Earth,Jupiter,Mars,Mars,Jupiter
514333,Null,Earth,Jupiter,Mars,Mars,Mars
514335,Null,Earth,Jupiter,Mars,Mars,Null
514332,Null,Earth,Jupiter,Mars,Mars,Venus
514351,Null,Earth,Jupiter,Mars,Null,Earth
514354,Null,Earth,Jupiter,Mars,Null,Jupiter
514353,Null,Earth,Jupiter,Mars,Null,Mars
514355,Null,Earth,Jupiter,Mars,Null,Null
514352,Null,Earth,Jupiter,Mars,Null,Venus
514321,Null,Earth,Jupiter,Mars,Venus,Earth
514324,Null,Earth,Jupiter,Mars,Venus,Jupiter
514323,Null,Earth,Jupiter,Mars,Venus,Mars
