t_depart [mjd2000],t_arrive [mjd2000],DV [km/s],champ_inter,champ_plan
11467.982292324155,15381.510928039726,4.282342292962993,"[1.14679823e+04 3.53672414e+03 9.25952889e-01 6.80462000e-01
 6.23845423e-01 1.65091411e-01]",[  1.68182379   0.48256926 376.80449778]
11467.982292324155,15445.358235326323,4.341322230762753,"[1.14679823e+04 3.56189655e+03 8.45243037e-01 4.28118349e-01
 3.54670025e-01 1.82224107e-02]",[  1.79752263   0.48365456 415.47939128]
11467.982292324155,15493.230963124597,4.471339611830947,"[1.14679823e+04 3.58706897e+03 9.25677790e-01 6.72821293e-01
 6.18065352e-01 1.52222905e-01]",[  1.85         0.4610114  438.17970528]
11467.982292324155,15461.257143235653,4.481358182110228,"[1.14679823e+04 3.61224138e+03 8.94653381e-01 5.73575451e-01
 5.06761385e-01 6.85010570e-02]",[  1.69406018   0.48010192 381.0334716 ]
11467.982292324155,15493.245574276854,4.561799637312173,"[1.14679823e+04 3.63741379e+03 8.47941030e-01 4.29451416e-01
 3.58362367e-01 1.63710923e-02]",[  1.71407538   0.47730445 387.84948885]
11467.982292324155,15556.92226146689,4.6494078835153925,"[1.14679823e+04 3.66258621e+03 9.10269042e-01 6.31472624e-01
 5.65631532e-01 1.02262588e-01]",[  1.82819365   0.47759574 426.35376225]
11467.982292324155,15588.92072903425,4.621722814691523,"[1.14679823e+04 3.68775862e+03 9.13919130e-01 4.43694931e-01
 5.66663270e-01 1.41620012e-01]",[  1.84874488   0.47940782 433.17981602]
11467.982292324155,15556.941242641375,4.565010750521482,"[1.14679823e+04 3.71293103e+03 8.68554687e-01 2.67779875e-01
 4.01669817e-01 4.11670154e-02]",[  1.67937482   0.48148938 376.02791583]
11467.982292324155,15604.825977041051,4.951054380693793,"[1.14679823e+04 3.73810345e+03 9.06327426e-01 6.08474741e-01
 5.43912513e-01 8.08274871e-02]",[  1.74649678   0.47682343 398.74023644]
11467.982292324155,15604.824282629626,4.857011256416453,"[1.14679823e+04 3.76327586e+03 8.90052833e-01 3.69439401e-01
 4.91415640e-01 8.26221993e-02]",[  1.67225496   0.48365508 373.56612824]
11467.982292324155,15636.64463457066,4.400352685604881,"[1.14679823e+04 3.78844828e+03 9.41791763e-01 5.81897571e-01
 6.83305820e-01 2.55612736e-01]",[  1.69244549   0.48346123 380.21406638]
11467.982292324155,15700.557275934283,4.54576571727481,"[1.14679823e+04 3.81362069e+03 9.10909164e-01 4.34933869e-01
 5.55101643e-01 1.19513382e-01]",[  1.80694429   0.47725591 418.95429395]
11467.982292324155,15716.369996685655,4.898358225706906,"[1.14679823e+04 3.83879310e+03 9.15464885e-01 4.72231800e-01
 5.86267116e-01 1.42451744e-01]",[  1.78063556   0.48493464 409.59460091]
11467.982292324155,15716.462777019013,4.658429237143837,"[1.14679823e+04 3.86396552e+03 9.26832177e-01 5.12683710e-01
 6.24056231e-01 1.74554662e-01]",[  1.7056984    0.48504141 384.51496745]
11467.982292324155,15748.301354880896,4.655323098413637,"[1.14679823e+04 3.88913793e+03 9.31113223e-01 5.28515392e-01
 6.39365135e-01 1.86644533e-01]",[  1.72587312   0.48574332 391.18113152]
11467.982292324155,15796.171705777942,4.582416565768863,"[1.14679823e+04 3.91431034e+03 8.62064731e-01 2.60550182e-01
 3.90271114e-01 2.80776704e-02]",[  1.79156142   0.47487197 413.87906863]
11467.982292324155,15796.190195721148,4.6386789925292,"[1.14679823e+04 3.93948276e+03 9.16106508e-01 4.61038844e-01
 5.78896840e-01 1.24572590e-01]",[  1.71845451   0.48562303 388.72514478]
11467.982292324155,15827.986702785789,4.629432770118019,"[1.14679823e+04 3.96465517e+03 8.71529209e-01 4.62798205e-01
 2.22502994e-01 2.67207565e-02]",[  1.73831286   0.4860045  395.34923805]
11467.982292324155,15876.016266297287,4.118663945332692,"[1.14679823e+04 3.98982759e+03 8.76291936e-01 3.85451325e-01
 2.47333950e-01 3.27749236e-01]",[  1.78570747   0.45082574 418.20638777]
11467.982292324155,15875.911029621753,4.125577455670741,"[1.14679823e+04 4.01500000e+03 8.80973309e-01 4.00099189e-01
 2.61893320e-01 3.35399239e-01]",[  1.71381502   0.45519675 392.9287373 ]
11474.18918887588,15206.269357712137,4.370412507791449,"[1.14741892e+04 3.28500000e+03 9.24516346e-01 6.34225747e-01
 5.82073076e-01 1.52449998e-01]",[1.85000000e+00 4.18971186e-01 4.47080169e+02]
11474.18918887588,15238.215987657859,4.389743653970577,"[1.14741892e+04 3.31017241e+03 8.79679426e-01 4.90997610e-01
 4.27383037e-01 5.00748147e-02]",[1.85000000e+00 3.89592941e-01 4.53854385e+02]
11474.18918887588,15222.071435680482,4.297109170341754,"[1.14741892e+04 3.33534483e+03 9.41831906e-01 7.04748777e-01
 6.60797753e-01 2.28543244e-01]",[  1.78733746   0.47413519 412.53741922]
11474.18918887588,15270.010233099692,4.105075931315565,"[1.14741892e+04 3.36051724e+03 8.77749974e-01 4.82022606e-01
 4.16345771e-01 4.34308155e-02]",[  1.85         0.47177723 435.30380284]
11474.18918887588,15269.898331644492,4.151100832893533,"[1.14741892e+04 3.38568966e+03 8.42075109e-01 3.92738066e-01
 3.23041522e-01 1.67954161e-02]",[  1.78000522   0.47459058 410.0194876 ]
11474.18918887588,15254.014644916058,4.094896409354804,"[1.14741892e+04 3.41086207e+03 8.96108766e-01 5.45348871e-01
 4.81536526e-01 6.90023092e-02]",[  1.65840201   0.48582779 368.96338707]
11474.18918887588,15285.851487102858,4.034491927828241,"[1.14741892e+04 3.43603448e+03 8.94607335e-01 5.42628404e-01
 4.77600333e-01 6.53812814e-02]",[  1.67807996   0.48289459 375.62781547]
11474.18918887588,15333.728270470074,4.0580224875494935,"[1.14741892e+04 3.46120690e+03 8.90085253e-01 5.31421222e-01
 4.64600363e-01 5.74963723e-02]",[  1.74545236   0.47563474 398.33218504]
11474.18918887588,15365.656648392669,4.090910563105298,"[1.14741892e+04 3.48637931e+03 8.36434193e-01 3.74281669e-01
 3.05174781e-01 1.13071528e-02]",[  1.76572431   0.47680254 405.08814917]
11474.18918887588,15413.41454575429,4.139363778735859,"[1.14741892e+04 3.51155172e+03 8.82550147e-01 5.06601425e-01
 4.38949111e-01 4.33112471e-02]",[  1.83196364   0.47595788 427.67363274]
11474.18918887588,15413.525218577564,4.164960382521456,"[1.14741892e+04 3.53672414e+03 8.69411488e-01 4.65687384e-01
 3.96344497e-01 2.82649905e-02]",[  1.75826199   0.47647882 402.61189177]
11474.18918887588,15445.296175545214,4.253544612340017,"[1.14741892e+04 3.56189655e+03 8.79110411e-01 4.98850004e-01
 4.30443980e-01 3.76696551e-02]",[  1.77855131   0.48088003 409.21043495]
11474.18918887588,15445.387456573331,4.255122221623419,"[1.14741892e+04 3.58706897e+03 8.68757802e-01 4.73816438e-01
 4.00661129e-01 2.78958686e-02]",[  1.70301653   0.47750711 384.12930218]
11474.18918887588,15461.299162969603,4.364050833939275,"[1.14741892e+04 3.61224138e+03 8.26806071e-01 3.69157707e-01
 2.93405241e-01 7.94791928e-03]",[  1.67490855   0.47720939 374.86859478]
11474.18918887588,15525.046290764469,4.412640302866201,"[1.14741892e+04 3.63741379e+03 8.57316178e-01 4.47723211e-01
 3.72030316e-01 1.94111316e-02]",[  1.79118395   0.48234705 413.44330879]
11474.18918887588,15557.010378597799,4.5357912677448216,"[1.14741892e+04 3.66258621e+03 8.37246877e-01 4.01026147e-01
 3.24547558e-01 1.08173363e-02]",[  1.81223922   0.48285544 420.23498283]
11474.18918887588,15556.91091677235,4.571514493781554,"[1.14741892e+04 3.68775862e+03 9.05037534e-01 5.85227190e-01
 5.21205696e-01 6.96532908e-02]",[  1.73606987   0.48158138 394.96310721]
11474.18918887588,15604.856004487881,4.555382426154116,"[1.14741892e+04 3.71293103e+03 8.62706930e-01 2.22285307e-01
 3.54208858e-01 2.59724773e-02]",[  1.80448309   0.48429965 417.73578113]
11474.18918887588,15604.790703565846,4.5099710708338225,"[1.14741892e+04 3.73810345e+03 9.06765897e-01 3.70338185e-01
 5.03510435e-01 8.72350331e-02]",[  1.72813988   0.47553193 392.49806641]
11474.18918887588,15588.873487060946,4.701403513280819,"[1.14741892e+04 3.76327586e+03 9.09156883e-01 4.02960655e-01
 5.27059372e-01 1.03072408e-01]",[  1.65         0.45534979 351.40843612]
11474.18918887588,15636.730284185825,4.519793757264302,"[1.14741892e+04 3.78844828e+03 8.56500401e-01 2.28827190e-01
 3.55494600e-01 2.40447850e-02]",[  1.67107369   0.47578471 374.09281945]
11474.18918887588,15652.592850038227,4.542059337739307,"[1.14741892e+04 3.81362069e+03 8.97844677e-01 3.46908564e-01
 4.78974355e-01 6.73021888e-02]",[  1.65         0.48680464 364.78297151]
11474.18918887588,15732.421172164708,4.466225771341313,"[1.14741892e+04 3.83879310e+03 8.52740003e-01 2.22366018e-01
 3.46392905e-01 2.04963816e-02]",[  1.80980758   0.48591464 419.43887984]
11474.18918887588,15780.238025318806,4.560676106340218,"[1.14741892e+04 3.86396552e+03 9.24787998e-01 4.82536333e-01
 5.97946237e-01 1.48604315e-01]",[  1.85         0.44221539 442.0833192 ]
11474.18918887588,15732.417201798315,4.730330614541943,"[1.14741892e+04 3.88913793e+03 8.63273263e-01 2.40364488e-01
 3.71229708e-01 2.34418084e-02]",[  1.6586528    0.48432793 369.09008189]
11474.18918887588,15764.27726919767,4.63537490940314,"[1.14741892e+04 3.91431034e+03 8.70758259e-01 2.76297417e-01
 4.01409812e-01 3.22331279e-02]",[  1.67480368   0.47215318 375.77773549]
11474.18918887588,15780.2004719387,4.654277309473925,"[1.14741892e+04 3.93948276e+03 8.70985042e-01 2.75065739e-01
 4.03205553e-01 3.08067809e-02]",[  1.65096123   0.48534985 366.52852444]
11474.18918887588,15796.154799343425,4.629501561550008,"[1.14741892e+04 3.96465517e+03 9.06533902e-01 4.06389638e-01
 5.27538116e-01 8.51992618e-02]",[  1.65         0.48663143 357.31043805]
11474.18918887588,15907.828557463366,4.394269055900501,"[1.14741892e+04 3.98982759e+03 9.17395649e-01 6.67183803e-01
 4.20455693e-01 1.29279853e-01]",[1.85000000e+00 4.33993564e-01 4.43811782e+02]
11474.18918887588,15891.924818428563,4.650541609392003,"[1.14741892e+04 4.01500000e+03 8.91597087e-01 5.84933426e-01
 3.17218040e-01 6.51755681e-02]",[  1.75849285   0.47508162 402.73562955]
11480.396085427603,15190.180155336398,4.622331709286935,"[1.14803961e+04 3.28500000e+03 8.72421878e-01 4.95390772e-01
 4.12111895e-01 4.86057699e-02]",[  1.82323025   0.47377042 424.78406991]
11480.396085427603,15206.191082964011,4.55144623275115,"[1.14803961e+04 3.31017241e+03 8.96577159e-01 4.95607686e-01
 4.40190419e-01 5.37941641e-02]",[  1.79650419   0.47483923 415.62258374]
11480.396085427603,15190.226905954523,4.509541601389172,"[1.14803961e+04 3.33534483e+03 8.50143990e-01 3.82681288e-01
 3.16159215e-01 1.66027616e-02]",[  1.67340267   0.4748399  374.48599294]
11480.396085427603,15238.027287519895,4.398498663138297,"[1.14803961e+04 3.36051724e+03 8.62079033e-01 3.98635852e-01
 3.36908982e-01 1.94873683e-02]",[  1.74160069   0.47433239 397.11396071]
11480.396085427603,15285.909063798616,4.4582730559172905,"[1.14803961e+04 3.38568966e+03 8.52060491e-01 4.16265319e-01
 3.39393818e-01 2.05452234e-02]",[  1.81089752   0.48686735 419.8233232 ]
11480.396085427603,15317.70022102461,4.313921834416976,"[1.14803961e+04 3.41086207e+03 8.72688917e-01 4.47851053e-01
 3.80301768e-01 2.88435444e-02]",[  1.83015886   0.48521394 426.44206663]
11480.396085427603,15349.733359706594,4.317294581152621,"[1.14803961e+04 3.43603448e+03 8.67360326e-01 4.36361316e-01
 3.66364557e-01 2.44419610e-02]",[  1.84846972   0.47628936 433.30279152]
11480.396085427603,15317.732015771775,4.2642964577624385,"[1.14803961e+04 3.46120690e+03 8.74391679e-01 4.64563128e-01
 3.92936575e-01 3.08788148e-02]",[  1.67999355   0.48408904 376.12903379]
11480.396085427603,15365.633646485983,4.293497193342219,"[1.14803961e+04 3.48637931e+03 9.24714236e-01 6.45777206e-01
 5.85258867e-01 1.33141698e-01]",[  1.74709753   0.47610212 398.85825071]
11480.396085427603,15397.542074068455,4.231314818103931,"[1.14803961e+04 3.51155172e+03 8.72569597e-01 4.77479573e-01
 3.99375704e-01 3.12206119e-02]",[  1.76716329   0.47630736 405.5942645 ]
11480.396085427603,15413.571876960852,4.3322860561178675,"[1.14803961e+04 3.53672414e+03 8.60704799e-01 4.51204951e-01
 3.69438645e-01 2.25317690e-02]",[1.77863828e+00 3.59001632e-01 3.96451654e+02]
11480.396085427603,15461.356547673739,4.311805410585051,"[1.14803961e+04 3.56189655e+03 8.95355457e-01 5.40752610e-01
 4.69756163e-01 5.34147098e-02]",[  1.80706584   0.47779199 419.06391052]
11480.396085427603,15461.236896377019,4.3664396378926975,"[1.14803961e+04 3.58706897e+03 9.06264146e-01 5.90522834e-01
 5.18218270e-01 7.75600439e-02]",[  1.73260548   0.48088328 393.77184543]
11480.396085427603,15477.273646450947,4.510527251115423,"[1.14803961e+04 3.61224138e+03 8.68074071e-01 4.74595421e-01
 3.93869462e-01 2.56537499e-02]",[  1.70391643   0.48340605 384.63618171]
11480.396085427603,15541.020415873583,4.500203011699214,"[1.14803961e+04 3.63741379e+03 8.90046944e-01 5.35860458e-01
 4.61714097e-01 4.61013925e-02]",[  1.8189296    0.47780016 423.21053734]
11480.396085427603,15588.952692375984,4.639557169458638,"[1.14803961e+04 3.66258621e+03 8.38465141e-01 3.91475383e-01
 3.08461545e-01 9.04950387e-03]",[1.85000000e+00 4.24035834e-01 4.45970400e+02]
11480.396085427603,15572.957771827208,4.571625497630983,"[1.14803961e+04 3.68775862e+03 9.02329050e-01 5.67426638e-01
 4.98082599e-01 5.84428421e-02]",[  1.76504668   0.4792743  404.80306571]
11480.396085427603,15604.77087405184,4.6662716982077725,"[1.14803961e+04 3.71293103e+03 9.43828407e-01 7.34092875e-01
 6.79995164e-01 2.06211033e-01]",[  1.78396376   0.47532901 411.44375414]
11480.396085427603,15652.719301994399,4.725337146767903,"[1.14803961e+04 3.73810345e+03 8.89077229e-01 5.29141138e-01
 4.53132148e-01 3.77512610e-02]",[  1.84954185   0.47260411 434.21976829]
11480.396085427603,15636.674974050726,4.783971528136166,"[1.14803961e+04 3.76327586e+03 8.73875619e-01 4.82615990e-01
 4.04545264e-01 2.26717957e-02]",[  1.72909326   0.47579606 393.00302655]
11480.396085427603,15684.58567306256,4.861131685291534,"[1.14803961e+04 3.78844828e+03 9.21173560e-01 6.39337341e-01
 5.76728980e-01 9.72036136e-02]",[  1.7965636    0.47591248 415.74131177]
11480.396085427603,15684.564614437964,4.685113184927772,"[1.14803961e+04 3.81362069e+03 9.44849590e-01 5.52005572e-01
 6.60901309e-01 2.19311169e-01]",[  1.72227889   0.475277   390.54783936]
11480.396085427603,15748.317346905584,4.8359826901860545,"[1.14803961e+04 3.83879310e+03 9.09563443e-01 4.06902910e-01
 5.26543608e-01 9.59135050e-02]",[  1.83626397   0.47463139 429.12815803]
11480.396085427603,15748.359309533926,4.764814704431561,"[1.14803961e+04 3.86396552e+03 9.19358508e-01 4.46860083e-01
 5.63679600e-01 1.19937213e-01]",[  1.76422279   0.4860263  403.99770686]
11480.396085427603,15796.09281025724,4.7469862228869495,"[1.14803961e+04 3.88913793e+03 9.12361751e-01 3.93616307e-01
 5.20890797e-01 8.49946153e-02]",[  1.8306592    0.48625884 426.5587938 ]
11480.396085427603,15812.149893379761,4.795638533583075,"[1.14803961e+04 3.91431034e+03 9.39054862e-01 5.49152320e-01
 6.50500298e-01 1.99026637e-01]",[  1.80409045   0.48702343 417.44346312]
11480.396085427603,15812.105958329808,4.950834009802321,"[1.14803961e+04 3.93948276e+03 9.17955877e-01 4.53221949e-01
 5.66649207e-01 1.15731476e-01]",[  1.72708704   0.47418105 392.22711428]
11480.396085427603,15828.091138750186,4.658007946635611,"[1.14803961e+04 3.96465517e+03 8.39201553e-01 1.84097660e-01
 2.99198093e-01 9.67926305e-03]",[  1.6994581    0.47450099 383.03988091]
11480.396085427603,15907.849650411292,4.674277775287848,"[1.14803961e+04 3.98982759e+03 8.00929749e-01 1.22159249e-01
 2.21537009e-01 2.91725096e-03]",[  1.85         0.46272036 437.62597878]
11480.396085427603,15891.781739958435,4.452724840349669,"[1.14803961e+04 4.01500000e+03 9.18021025e-01 6.50434512e-01
 3.99195212e-01 1.11158004e-01]",[  1.7415033    0.48655567 396.38565453]
11486.602981979328,15158.344303954236,4.9753478177153445,"[1.14866030e+04 3.28500000e+03 8.80279208e-01 5.09708197e-01
 4.19183565e-01 5.22412251e-02]",[  1.7126443    0.48729638 386.74132197]
11486.602981979328,15222.028077677398,4.868447237878012,"[1.14866030e+04 3.31017241e+03 9.24309588e-01 6.57051055e-01
 5.83142873e-01 1.56825478e-01]",[  1.82664696   0.48574978 425.2526819 ]
11486.602981979328,15222.147343406277,4.910654205575298,"[1.14866030e+04 3.33534483e+03 8.77978152e-01 4.95539786e-01
 4.07051518e-01 4.41094132e-02]",[  1.75093725   0.47481581 400.19953384]
11486.602981979328,15238.055765626177,4.8060420957847745,"[1.14866030e+04 3.36051724e+03 9.08444460e-01 5.95131341e-01
 5.16134021e-01 9.74267453e-02]",[  1.72314008   0.47421733 390.93554227]
11486.602981979328,15317.848477896787,4.80831919166446,"[1.14866030e+04 3.38568966e+03 8.80384230e-01 5.02298901e-01
 4.16031903e-01 4.40350417e-02]",[1.85000000e+00 4.25914425e-01 4.45555841e+02]
11486.602981979328,15333.78809752396,4.776143618668513,"[1.14866030e+04 3.41086207e+03 8.45482558e-01 3.36868720e-01
 2.73365871e-01 8.28298601e-03]",[  1.85         0.46864127 436.32304658]
11486.602981979328,15333.650878109396,4.751176966222308,"[1.14866030e+04 3.43603448e+03 8.89704377e-01 4.91756585e-01
 4.22246454e-01 4.08820316e-02]",[  1.78454253   0.48445335 411.01341337]
11486.602981979328,15365.6527923508,4.6588134813084645,"[1.14866030e+04 3.46120690e+03 9.14899644e-01 5.77657340e-01
 5.14285454e-01 8.28765403e-02]",[  1.80496123   0.48602632 417.84291382]
11486.602981979328,15381.511991304524,4.6947790986541476,"[1.14866030e+04 3.48637931e+03 9.32723326e-01 6.56013905e-01
 5.97043248e-01 1.43276450e-01]",[  1.77701662   0.48316296 408.52969898]
11486.602981979328,15365.621317479321,4.6605094651573635,"[1.14866030e+04 3.51155172e+03 8.83367573e-01 4.75688165e-01
 4.02069322e-01 3.13580832e-02]",[  1.65331661   0.48287934 367.46661136]
11486.602981979328,15381.528404074743,4.593868799093704,"[1.14866030e+04 3.53672414e+03 9.04779693e-01 5.45586685e-01
 4.77149561e-01 5.79169988e-02]",[  1.65         0.48868199 358.20128416]
11486.602981979328,15413.397937158305,4.602203444467295,"[1.14866030e+04 3.56189655e+03 9.26615821e-01 6.42589505e-01
 5.77943645e-01 1.20005401e-01]",[  1.65         0.48643308 364.89840345]
11486.602981979328,15461.355015802277,4.694544423911712,"[1.14866030e+04 3.58706897e+03 9.13285771e-01 5.86472964e-01
 5.18771251e-01 7.60842228e-02]",[  1.71377502   0.47770494 387.68306831]
11486.602981979328,15477.192903138803,4.670825912643453,"[1.14866030e+04 3.61224138e+03 9.14849489e-01 5.82665189e-01
 5.17614983e-01 7.28164468e-02]",[  1.68543308   0.47724098 378.34854185]
11486.602981979328,15541.078019744886,4.745407699145968,"[1.14866030e+04 3.63741379e+03 8.83576106e-01 4.90309091e-01
 4.12532294e-01 2.92457436e-02]",[  1.80132544   0.47924171 417.06124466]
11486.602981979328,15509.066651643658,4.837651469625878,"[1.14866030e+04 3.66258621e+03 8.54393182e-01 3.89655183e-01
 3.16953429e-01 9.44542801e-03]",[  1.65         0.49158389 359.87746277]
11486.602981979328,15604.79554713393,4.975109331573725,"[1.14866030e+04 3.68775862e+03 9.05873473e-01 5.54191338e-01
 4.83572553e-01 5.19835023e-02]",[  1.84127049   0.48475444 430.43394446]
11486.602981979328,15636.760475746607,4.955512932708931,"[1.14866030e+04 3.71293103e+03 9.24247730e-01 6.25652579e-01
 5.64231615e-01 9.37908739e-02]",[  1.85         0.46540634 437.22645928]
11486.602981979328,15636.644660536447,5.005204316336483,"[1.14866030e+04 3.73810345e+03 9.32124617e-01 6.55345592e-01
 5.96170475e-01 1.15326655e-01]",[  1.78669923   0.48326656 411.93823028]
11486.602981979328,15652.716962513294,5.157781672222246,"[1.14866030e+04 3.76327586e+03 9.26203841e-01 6.35437250e-01
 5.73902302e-01 9.61100889e-02]",[  1.75879425   0.47794307 402.83811847]
11486.602981979328,15668.565092528088,5.120407193883787,"[1.14866030e+04 3.78844828e+03 9.58603723e-01 6.10231424e-01
 7.12118016e-01 2.87580066e-01]",[  1.73107527   0.4748569  393.51383469]
11486.602981979328,15748.485017966432,5.045039977123242,"[1.14866030e+04 3.81362069e+03 9.65917774e-01 6.80118169e-01
 7.64409127e-01 3.73187485e-01]",[1.85000000e+00 4.13688775e-01 4.48261346e+02]
11486.602981979328,15764.311992267554,4.969143514087486,"[1.14866030e+04 3.83879310e+03 9.16148302e-01 3.73880879e-01
 5.04764693e-01 7.87575874e-02]",[  1.85         0.45731907 438.91590684]
11486.602981979328,15732.348454299998,5.109652046689012,"[1.14866030e+04 3.86396552e+03 9.41512907e-01 5.31174443e-01
 6.40022519e-01 1.89160352e-01]",[  1.69736838   0.48464372 381.77995508]
11486.602981979328,15780.2446113905,5.22526940707206,"[1.14866030e+04 3.88913793e+03 9.02568103e-01 3.44363560e-01
 4.70135695e-01 5.83441206e-02]",[  1.76580527   0.48665957 404.50369838]
11486.602981979328,15780.191831324228,5.303142892958768,"[1.14866030e+04 3.91431034e+03 9.56628062e-01 6.56907123e-01
 7.35449373e-01 3.18162193e-01]",[  1.68663529   0.47037367 379.27850452]
11486.602981979328,15796.20973357483,4.933647406123513,"[1.14866030e+04 3.93948276e+03 8.82947150e-01 2.57103661e-01
 3.85915594e-01 2.53851840e-02]",[  1.6619447    0.48523513 370.12399297]
11486.602981979328,15844.026983199139,4.880301009928408,"[1.14866030e+04 3.96465517e+03 8.87962277e-01 3.96073741e-01
 2.56870466e-01 3.39583225e-01]",[  1.71087943   0.45111719 392.76882881]
11486.602981979328,15844.007610010856,5.177977929799229,"[1.14866030e+04 3.98982759e+03 8.76849758e-01 2.40876246e-01
 3.70045414e-01 1.98259161e-02]",[  1.65435567   0.48767189 367.57704182]
11486.602981979328,15907.780482532817,4.727231377004245,"[1.14866030e+04 4.01500000e+03 8.71113340e-01 4.78244207e-01
 2.07829081e-01 2.29324223e-02]",[  1.77080867   0.48750155 406.17750055]
11492.809878531052,15222.136851826253,5.458188680156269,"[1.14928099e+04 3.28500000e+03 8.96814964e-01 5.36842086e-01
 4.51087191e-01 6.59214844e-02]",[1.85000000e+00 4.31610724e-01 4.44326973e+02]
11492.809878531052,15206.22053012673,5.496933104382283,"[1.14928099e+04 3.31017241e+03 8.94514422e-01 5.27994309e-01
 4.42072770e-01 5.93701293e-02]",[  1.75998246   0.47505548 403.2382378 ]
11492.809878531052,15253.915389731414,5.47556085894251,"[1.14928099e+04 3.33534483e+03 8.79482704e-01 4.73706565e-01
 3.90098142e-01 3.63174371e-02]",[  1.82816487   0.48593718 425.76068361]
11492.809878531052,15222.122060197678,5.439393912246671,"[1.14928099e+04 3.36051724e+03 9.07371938e-01 5.67492432e-01
 4.86125468e-01 7.85913775e-02]",[  1.65784514   0.48532001 368.79494029]
11492.809878531052,15269.936092191172,5.475153180718251,"[1.14928099e+04 3.38568966e+03 9.20653695e-01 6.13803350e-01
 5.38692881e-01 1.09668453e-01]",[  1.72480553   0.47515788 391.43655849]
11492.809878531052,15333.691331255426,5.389044926172172,"[1.14928099e+04 3.41086207e+03 9.10801945e-01 5.77536988e-01
 5.01734563e-01 8.14617210e-02]",[  1.84062367   0.48619714 430.01938376]
11492.809878531052,15301.845461955309,5.249326035018414,"[1.14928099e+04 3.43603448e+03 8.80915684e-01 4.79998930e-01
 3.92850957e-01 3.30936856e-02]",[  1.67063469   0.48500486 373.00110067]
11492.809878531052,15397.532975750551,5.299202068969979,"[1.14928099e+04 3.46120690e+03 8.73237533e-01 4.49178123e-01
 3.63339209e-01 2.37841063e-02]",[1.85000000e+00 4.35436339e-01 4.43516201e+02]
11492.809878531052,15445.64011820435,5.290436328277619,"[1.14928099e+04 3.48637931e+03 9.21549939e-01 6.11170107e-01
 5.40685650e-01 9.93000808e-02]",[1.85000000e+00 3.43905506e-01 4.66450929e+02]
11492.809878531052,15397.476493787735,5.259698127589582,"[1.14928099e+04 3.51155172e+03 9.50954060e-01 7.32990559e-01
 6.79768957e-01 2.31702758e-01]",[  1.72986122   0.47569957 393.11489112]
11492.809878531052,15397.524258169155,5.1187216467063426,"[1.14928099e+04 3.53672414e+03 9.38390075e-01 6.65410154e-01
 6.06984913e-01 1.46054861e-01]",[  1.65504823   0.48382476 367.99024171]
11492.809878531052,15445.351735801973,5.214765516545465,"[1.14928099e+04 3.56189655e+03 8.85212504e-01 4.80657520e-01
 3.99914945e-01 2.90129088e-02]",[  1.72293677   0.47890147 390.64530555]
11492.809878531052,15493.16298911267,5.243857603609542,"[1.14928099e+04 3.58706897e+03 8.75313356e-01 4.21418271e-01
 3.49875010e-01 1.56698573e-02]",[  1.7901052    0.47831804 413.28414506]
11492.809878531052,15509.168844943557,5.164366054371197,"[1.14928099e+04 3.61224138e+03 8.58900664e-01 3.84872492e-01
 3.07377417e-01 9.36604408e-03]",[  1.76380187   0.48317497 404.1175871 ]
