t_depart [mjd2000],t_arrive [mjd2000],DV [km/s],champ_inter,champ_plan
11306.982292324155,14392.973062329906,9.2913884368811,"[1.13069823e+04 2.66666667e+03 6.76539648e-01 7.09764913e-01
 6.16527955e-01 3.40139492e-01]",[  1.79451942   0.45878011 419.32410334]
11306.982292324155,14584.25000554596,8.61659619126304,"[1.13069823e+04 2.88888889e+03 5.88918754e-01 6.30066674e-01
 5.20509848e-01 1.80423544e-01]",[  1.71399059   0.48600395 388.37882433]
11306.982292324155,14855.388507690855,7.971323556146757,"[1.13069823e+04 3.11111111e+03 6.65882939e-01 5.12737643e-01
 6.14742133e-01 3.16646167e-01]",[  1.84906408   0.46198371 437.29510426]
11306.982292324155,15062.659634051866,7.025514400115002,"[1.13069823e+04 3.33333333e+03 6.45973079e-01 4.91077903e-01
 5.96012571e-01 2.39144011e-01]",[  1.81233093   0.47056632 422.34400839]
11306.982292324155,15238.054554778413,6.499563409677192,"[1.13069823e+04 3.55555556e+03 2.52804683e-01 1.66997987e-01
 3.28826258e-01 6.55514625e-02]",[  1.6695006    0.46758167 375.5167069 ]
11306.982292324155,15477.198723231344,6.833374845190227,"[1.13069823e+04 3.77777778e+03 8.41234804e-01 6.64003641e-01
 8.18025520e-01 5.58823956e-01]",[  1.72651229   0.48046729 392.43865313]
11306.982292324155,15684.513969178224,6.552389074040928,"[1.13069823e+04 4.00000000e+03 7.39683221e-01 4.88850475e-01
 7.04937922e-01 3.15223381e-01]",[  1.68205453   0.47387665 377.53167685]
11326.982292324155,13771.079035394756,12.024237725667305,"[1.13269823e+04 2.00000000e+03 7.49762013e-01 7.39077057e-01
 4.91781113e-01 2.66180041e-01]",[1.81810473e+00 3.83502781e-01 4.44096743e+02]
11326.982292324155,13946.381881165858,10.471229490252266,"[1.13269823e+04 2.22222222e+03 7.54363088e-01 7.44376655e-01
 4.98894335e-01 2.05137711e-01]",[  1.72818385   0.4576918  397.17736662]
11326.982292324155,14137.69177830846,9.879425129117854,"[1.13269823e+04 2.44444444e+03 6.51574703e-01 6.09044968e-01
 2.51395876e-01 1.61493522e-01]",[  1.65         0.48714383 366.26504154]
11326.982292324155,14377.103044518808,8.53464186071425,"[1.13269823e+04 2.66666667e+03 5.02187463e-01 5.37738998e-01
 2.90394356e-01 2.71382819e-01]",[  1.65         0.39679578 383.45408553]
11326.982292324155,14600.290718294762,6.092912465947178,"[1.13269823e+04 2.88888889e+03 6.31731193e-01 6.60772034e-01
 4.37194821e-01 3.37220772e-01]",[  1.68087766   0.44287166 384.41953708]
11326.982292324155,14807.514582266413,5.2130358484796995,"[1.13269823e+04 3.11111111e+03 5.28513371e-01 5.63955904e-01
 3.17771260e-01 1.65090019e-01]",[  1.65352102   0.48237247 369.42117883]
11326.982292324155,15014.803069153275,5.222448635937402,"[1.13269823e+04 3.33333333e+03 5.03472355e-01 5.39723599e-01
 2.91868364e-01 1.05173841e-01]",[  1.65         0.47744753 354.4874435 ]
11326.982292324155,15317.852944889331,5.622615431795077,"[1.13269823e+04 3.55555556e+03 5.48307268e-01 5.77271537e-01
 2.00036013e-01 1.63816587e-01]",[  1.8467008    0.46803379 435.31509701]
11326.982292324155,15573.20716946185,5.397082780056868,"[1.13269823e+04 3.77777778e+03 5.47079835e-01 5.76317043e-01
 1.99931889e-01 1.24059540e-01]",[1.85000000e+00 3.37577136e-01 4.68447099e+02]
11326.982292324155,15732.393086438327,5.3225348847371095,"[1.13269823e+04 4.00000000e+03 6.23542097e-01 6.60536185e-01
 2.90188035e-01 1.62001817e-01]",[  1.76758554   0.48476335 405.41079411]
11346.982292324155,13723.184531392111,12.81070594009177,"[1.13469823e+04 2.00000000e+03 6.67171363e-01 6.52345075e-01
 3.56057044e-01 1.44354275e-01]",[  1.65         0.43244635 376.20223907]
11346.982292324155,14106.489573720919,11.69668764682701,"[1.13469823e+04 2.22222222e+03 6.87697901e-01 6.35273935e-01
 2.85160183e-01 2.57083295e-01]",[1.65000000e+00 1.43352109e-01 5.37285059e+02]
11346.982292324155,14233.448574831207,9.08917687574148,"[1.13469823e+04 2.44444444e+03 6.82230392e-01 6.29938613e-01
 2.77014414e-01 1.74349252e-01]",[1.84012318e+00 4.26139504e-01 4.42021838e+02]
11346.982292324155,14392.939730301556,7.370697827303288,"[1.13469823e+04 2.66666667e+03 4.87611197e-01 5.16763889e-01
 2.65500221e-01 2.40308891e-01]",[  1.65         0.41663423 379.29077131]
11346.982292324155,14584.194611174851,5.358964781078977,"[1.13469823e+04 2.88888889e+03 4.69686873e-01 4.96895791e-01
 2.46419075e-01 1.53670622e-01]",[  1.65         0.4382662  348.32342996]
11346.982292324155,14839.32522893971,4.431251959189319,"[1.13469823e+04 3.11111111e+03 5.87125464e-01 6.08771385e-01
 3.71799758e-01 2.06205856e-01]",[  1.68961214   0.481903   381.2318255 ]
11346.982292324155,15094.53807091355,4.052519982017151,"[1.13469823e+04 3.33333333e+03 6.30532665e-01 6.48729636e-01
 4.24151436e-01 2.03336899e-01]",[  1.7892782    0.47109789 414.22244526]
11346.982292324155,15317.807412468526,3.9315383168354936,"[1.13469823e+04 3.55555556e+03 5.35840823e-01 5.60242251e-01
 3.17592355e-01 8.89231366e-02]",[  1.79478538   0.47460205 415.26956459]
11346.982292324155,15557.014901363475,3.819491583896129,"[1.13469823e+04 3.77777778e+03 5.36538044e-01 5.60080641e-01
 3.19016580e-01 6.72227362e-02]",[  1.84585902   0.47889165 432.25483126]
11346.982292324155,15716.476659091475,4.182260267135937,"[1.13469823e+04 4.00000000e+03 6.94525782e-01 7.11132861e-01
 5.08860908e-01 1.72874314e-01]",[  1.65981391   0.48424101 369.49436677]
11366.982292324155,13739.16568416384,15.035079974795249,"[1.13669823e+04 2.00000000e+03 7.24328617e-01 7.05265110e-01
 4.23732725e-01 1.99694941e-01]",[  1.65         0.45353907 372.18339184]
11366.982292324155,13962.413135559125,10.518804335679974,"[1.13669823e+04 2.22222222e+03 6.99350651e-01 6.38711768e-01
 2.82693252e-01 2.45705359e-01]",[  1.65         0.44804745 373.20862101]
11366.982292324155,14201.605926673506,8.260422010828536,"[1.13669823e+04 2.44444444e+03 6.99167672e-01 6.38998567e-01
 2.82223382e-01 1.72874301e-01]",[  1.69638793   0.43980927 390.1791899 ]
11366.982292324155,14424.980465269105,7.039533333345797,"[1.13669823e+04 2.66666667e+03 6.38538962e-01 6.42727282e-01
 4.16096804e-01 3.80706377e-01]",[1.65000000e+00 3.63023588e-01 3.91331506e+02]
11366.982292324155,14663.999950646694,5.111512638910232,"[1.13669823e+04 2.88888889e+03 5.93918580e-01 5.98392583e-01
 3.60697677e-01 2.49587323e-01]",[  1.75418813   0.44713201 408.12876943]
11366.982292324155,14919.126237777162,4.16384614344228,"[1.13669823e+04 3.11111111e+03 6.51580112e-01 6.54005001e-01
 4.32117913e-01 2.56504045e-01]",[  1.85         0.44699852 441.03283434]
11366.982292324155,15110.395740972264,4.080438860407675,"[1.13669823e+04 3.33333333e+03 6.83208527e-01 6.87419167e-01
 4.75454483e-01 2.48650863e-01]",[  1.77975821   0.48451907 410.08011531]
11366.982292324155,15301.78957100551,3.8736941183374287,"[1.13669823e+04 3.55555556e+03 7.44036576e-01 7.47415206e-01
 5.62797802e-01 2.93513716e-01]",[  1.68738894   0.47460457 379.25172313]
11366.982292324155,15572.878796769051,4.058888254031472,"[1.13669823e+04 3.77777778e+03 5.43765589e-01 5.47097760e-01
 3.05437392e-01 5.93231574e-02]",[  1.83373115   0.47808317 428.11872667]
11366.982292324155,15796.121316916651,4.1624854264807905,"[1.13669823e+04 4.00000000e+03 6.62481679e-01 6.75901586e-01
 4.57607988e-01 1.27519370e-01]",[  1.83896011   0.48301031 429.13902459]
11386.982292324155,13771.153304391297,14.106545582499416,"[1.13869823e+04 2.00000000e+03 6.31248568e-01 3.15304852e-01
 2.28644646e-01 1.84745919e-01]",[  1.65         0.39355226 384.17101207]
11386.982292324155,14042.54007349451,9.262649512248574,"[1.13869823e+04 2.22222222e+03 7.63648652e-01 5.13497923e-01
 4.21433788e-01 2.70746298e-01]",[1.65000000e+00 2.50093919e-01 4.33335559e+02]
11386.982292324155,14233.537873662915,7.630890318873932,"[1.13869823e+04 2.44444444e+03 7.94148984e-01 7.11195094e-01
 3.83513106e-01 2.62763822e-01]",[  1.73363376   0.44282943 402.11113689]
11386.982292324155,14456.75371873919,6.838996125404489,"[1.13869823e+04 2.66666667e+03 8.15540003e-01 7.41359081e-01
 4.28267196e-01 2.45255762e-01]",[  1.75095709   0.46434602 403.10475975]
11386.982292324155,14711.91348705436,5.422623848114675,"[1.13869823e+04 2.88888889e+03 5.38193904e-01 5.41216721e-01
 2.87150345e-01 1.78300105e-01]",[  1.83622723   0.44818554 436.04230584]
11386.982292324155,14887.279648971386,4.781286665801704,"[1.13869823e+04 3.11111111e+03 5.78906728e-01 5.85784151e-01
 3.35578324e-01 1.67482871e-01]",[  1.71131841   0.46741908 389.18624554]
11386.982292324155,15142.419323976846,3.6364806000778254,"[1.13869823e+04 3.33333333e+03 5.33604701e-01 5.32680901e-01
 1.83281806e-01 1.67861210e-01]",[  1.80084043   0.45668492 422.10369832]
11386.982292324155,15397.663980166788,3.120582028811251,"[1.13869823e+04 3.55555556e+03 7.56722806e-01 7.57494239e-01
 4.73262017e-01 3.95542302e-01]",[1.85000000e+00 3.84405894e-01 4.55126132e+02]
11386.982292324155,15540.99107158826,2.887988582379875,"[1.13869823e+04 3.77777778e+03 5.61762833e-01 5.65397692e-01
 2.14803484e-01 1.12362101e-01]",[  1.67839564   0.48045027 376.23100149]
11386.982292324155,15796.142611654292,2.9477459325653443,"[1.13869823e+04 4.00000000e+03 5.26327436e-01 5.30468206e-01
 1.81926277e-01 6.50746676e-02]",[  1.77718059   0.47395349 409.16031933]
11406.982292324155,13786.982419404183,12.831491239768946,"[1.14069823e+04 2.00000000e+03 7.46036091e-01 4.66445055e-01
 3.71011147e-01 3.11269735e-01]",[  1.65         0.41318085 380.00012708]
11406.982292324155,14010.257672455333,8.620653052913294,"[1.14069823e+04 2.22222222e+03 7.26883201e-01 6.15675017e-01
 2.55340423e-01 2.05337447e-01]",[  1.65         0.40805875 381.05315791]
11406.982292324155,14297.276774560323,6.745546383606622,"[1.14069823e+04 2.44444444e+03 7.07722298e-01 5.91999692e-01
 2.27966643e-01 1.19728647e-01]",[1.85000000e+00 4.24457502e-01 4.45850038e+02]
11406.982292324155,14488.596305197023,5.997511205565013,"[1.14069823e+04 2.66666667e+03 7.84734934e-01 6.89583663e-01
 3.53473612e-01 1.69686185e-01]",[  1.78637944   0.46473405 414.94734621]
11406.982292324155,14695.919280865848,5.937666855447497,"[1.14069823e+04 2.88888889e+03 8.11489624e-01 7.22073138e-01
 4.05496735e-01 1.69184770e-01]",[  1.74726993   0.46999515 400.04809965]
11406.982292324155,14903.3342654996,5.160760849099728,"[1.14069823e+04 3.11111111e+03 7.38019550e-01 7.32835826e-01
 4.28559301e-01 4.72922751e-01]",[  1.6684476    0.41787168 385.24086206]
11406.982292324155,15190.390415593021,3.969455417336132,"[1.14069823e+04 3.33333333e+03 7.29830165e-01 7.24101493e-01
 4.12905560e-01 3.90163530e-01]",[1.85000000e+00 4.05678203e-01 4.50074790e+02]
11406.982292324155,15413.64793662318,3.569069320417582,"[1.14069823e+04 3.55555556e+03 4.41463594e-01 4.35255485e-01
 1.03572598e-01 5.86519876e-02]",[1.85000000e+00 4.01194112e-01 4.51110089e+02]
11406.982292324155,15541.031212206666,2.7559676066627747,"[1.14069823e+04 3.77777778e+03 5.87947660e-01 5.80715838e-01
 2.27688289e-01 1.19558480e-01]",[  1.65         0.48230512 356.2711421 ]
11406.982292324155,15796.218736168317,3.20367236344743,"[1.14069823e+04 4.00000000e+03 5.57272667e-01 5.58141426e-01
 1.31408880e-01 1.30451091e-01]",[  1.71454831   0.47246824 389.23644384]
11426.982292324155,13834.802685535558,12.10322085849698,"[1.14269823e+04 2.00000000e+03 8.24822571e-01 7.49480323e-01
 4.73499165e-01 2.25139377e-01]",[  1.74714961   0.43707343 407.82039321]
11426.982292324155,14010.071203898991,8.355433711170754,"[1.14269823e+04 2.22222222e+03 7.41797773e-01 6.22254782e-01
 2.53056585e-01 1.95870237e-01]",[  1.65         0.49324909 360.86668935]
11426.982292324155,14281.25550280879,6.6093408154795945,"[1.14269823e+04 2.44444444e+03 7.66598082e-01 6.56087890e-01
 2.94090265e-01 1.67362726e-01]",[  1.75999655   0.44824645 409.82876604]
11426.982292324155,14488.471583804225,5.993681242212502,"[1.14269823e+04 2.66666667e+03 8.46395154e-01 7.66011024e-01
 4.64325189e-01 2.64884855e-01]",[  1.73125426   0.48323031 394.82262481]
11426.982292324155,14711.7827126224,5.517213933593857,"[1.14269823e+04 2.88888889e+03 8.53255065e-01 5.35625406e-01
 4.74249122e-01 1.28039162e-01]",[  1.73514319   0.4694905  395.91153141]
11426.982292324155,14966.936272731247,5.1564942069924316,"[1.14269823e+04 3.11111111e+03 8.49495348e-01 5.40205299e-01
 4.73516374e-01 9.88662912e-02]",[  1.83420731   0.47222293 428.8428693 ]
11426.982292324155,15142.32906475618,5.261462475101394,"[1.14269823e+04 3.33333333e+03 7.91012069e-01 4.39800470e-01
 3.61113078e-01 3.10820737e-02]",[  1.69805168   0.48539986 382.0134391 ]
11426.982292324155,15349.693388652158,4.584075050295204,"[1.14269823e+04 3.55555556e+03 7.32537646e-01 7.22545034e-01
 3.22453949e-01 4.35888234e-01]",[  1.65         0.4747413  367.15554077]
11426.982292324155,15588.926227902146,3.666537814330386,"[1.14269823e+04 3.77777778e+03 5.99923589e-01 5.87617649e-01
 1.56847096e-01 1.96793382e-01]",[  1.69424437   0.46675304 384.1661578 ]
11426.982292324155,15812.150063215824,3.421974974741592,"[1.14269823e+04 4.00000000e+03 7.55956412e-01 7.46621614e-01
 3.60624645e-01 3.52839209e-01]",[  1.70482079   0.48378813 385.16777089]
11446.982292324155,13818.899060727805,10.949772632206008,"[1.14469823e+04 2.00000000e+03 8.69862342e-01 5.63151114e-01
 4.91027014e-01 4.06326690e-01]",[  1.65         0.45482954 371.9167684 ]
11446.982292324155,14042.148172820715,7.374389400413822,"[1.14469823e+04 2.22222222e+03 8.09088220e-01 4.45729732e-01
 3.55616616e-01 1.88620597e-01]",[  1.65         0.4493646  372.94365827]
11446.982292324155,14265.372778114142,6.004233667098901,"[1.14469823e+04 2.44444444e+03 7.80770661e-01 5.06240925e-01
 1.58573470e-01 7.11196834e-02]",[  1.6560317    0.45407558 373.94604135]
11446.982292324155,14552.380709694218,5.434196948435514,"[1.14469823e+04 2.66666667e+03 8.73214808e-01 6.84853128e-01
 3.59701675e-01 1.76774804e-01]",[  1.85         0.45708787 438.7317507 ]
11446.982292324155,14791.684843803067,5.012430148343212,"[1.14469823e+04 2.88888889e+03 8.88295276e-01 5.71240405e-01
 5.18609557e-01 1.57277603e-01]",[1.85000000e+00 3.81633991e-01 4.55813663e+02]
11446.982292324155,14966.932531016279,4.493335075953536,"[1.14469823e+04 3.11111111e+03 8.07307558e-01 3.89932184e-01
 3.20824906e-01 2.85902301e-02]",[  1.77564922   0.47232238 408.83912758]
11446.982292324155,15190.130665182172,4.2959183591453,"[1.14469823e+04 3.33333333e+03 9.33663235e-01 7.48753736e-01
 7.01487363e-01 2.92468952e-01]",[  1.78124374   0.48571651 409.81503952]
11446.982292324155,15397.465021721311,4.658164833621831,"[1.14469823e+04 3.55555556e+03 8.45483068e-01 5.02710653e-01
 4.25552437e-01 3.88957326e-02]",[  1.73523557   0.47577531 394.92717384]
11446.982292324155,15684.692587072044,4.7503549472098205,"[1.14469823e+04 3.77777778e+03 7.82029436e-01 2.76859088e-01
 8.58121548e-02 4.37121189e-03]",[1.85000000e+00 3.66009339e-01 4.59932517e+02]
11446.982292324155,15828.049641500933,3.875970441639849,"[1.14469823e+04 4.00000000e+03 8.37155934e-01 4.37034671e-01
 1.97146971e-01 2.00128286e-02]",[  1.69328913   0.47359338 381.06734918]
11466.982292324155,13802.955319752216,10.312233933983508,"[1.14669823e+04 2.00000000e+03 8.62861266e-01 4.65212337e-01
 3.97498394e-01 2.97290694e-01]",[  1.65         0.37992144 335.97302743]
11466.982292324155,14090.112253824815,6.917022701644274,"[1.14669823e+04 2.22222222e+03 8.24321562e-01 5.28262775e-01
 1.78596248e-01 1.28520587e-01]",[1.69350863e+00 3.84400211e-01 4.00907739e+02]
11466.982292324155,14329.195416635777,5.27912519660626,"[1.14669823e+04 2.44444444e+03 8.56127360e-01 6.02950849e-01
 2.54968843e-01 1.35474298e-01]",[  1.78647844   0.45369757 417.76867987]
11466.982292324155,14568.375857858928,4.674811026464099,"[1.14669823e+04 2.66666667e+03 8.67818294e-01 6.19619979e-01
 2.75001774e-01 1.08829282e-01]",[  1.84568352   0.4667104  434.72689887]
11466.982292324155,14727.830371481745,4.648263686706978,"[1.14669823e+04 2.88888889e+03 9.00316159e-01 6.85656241e-01
 3.61670007e-01 1.36339080e-01]",[  1.66349961   0.47118409 371.95919027]
11466.982292324155,14982.907610829347,4.466001319478365,"[1.14669823e+04 3.11111111e+03 9.16919219e-01 6.12217280e-01
 5.64676319e-01 1.58334241e-01]",[  1.76640096   0.48785446 404.81420739]
11466.982292324155,15206.14560657784,4.050662364551693,"[1.14669823e+04 3.33333333e+03 8.70571917e-01 4.84069129e-01
 4.18772448e-01 4.64360505e-02]",[  1.7695318    0.48619444 405.82998092]
11466.982292324155,15413.462086349147,4.324781974432113,"[1.14669823e+04 3.55555556e+03 8.41428106e-01 4.10578082e-01
 3.41120077e-01 1.53991548e-02]",[  1.72322254   0.47602765 390.92423847]
11466.982292324155,15668.585117266983,4.329881792789752,"[1.14669823e+04 3.77777778e+03 9.00912643e-01 3.88995941e-01
 5.16026605e-01 9.40548679e-02]",[  1.82101761   0.47620293 423.82504717]
11466.982292324155,15891.827374903338,4.225122143958395,"[1.14669823e+04 4.00000000e+03 9.17559788e-01 5.93783639e-01
 3.70981721e-01 8.69771745e-02]",[  1.82324329   0.473196   424.84508258]
