t_depart [mjd2000],t_arrive [mjd2000],DV [km/s],champ_inter,champ_plan
11299.396085427603,15540.987608909512,6.413790385595034,"[1.12993961e+04 3.86396552e+03 6.46511258e-01 4.94039467e-01
 6.01573107e-01 1.53104401e-01]",[  1.68297957   0.47524796 377.62600624]
11299.396085427603,15604.838637742685,6.415831453965701,"[1.12993961e+04 3.88913793e+03 4.31637648e-01 2.55060168e-01
 3.73639897e-01 2.50784094e-02]",[  1.80022071   0.48435194 416.30462128]
11299.396085427603,15620.762576075715,6.598501636710438,"[1.12993961e+04 3.91431034e+03 6.43950791e-01 4.88647095e-01
 5.97489345e-01 1.41734559e-01]",[  1.77159636   0.47628456 407.05614582]
11299.396085427603,15668.563173404204,6.502880694054804,"[1.12993961e+04 3.93948276e+03 4.45516633e-01 3.53710754e-01
 5.25557824e-01 1.35628138e-01]",[  1.83828458   0.48462587 429.68432936]
11299.396085427603,15636.73430076293,6.375179004467317,"[1.12993961e+04 3.96465517e+03 4.65633475e-01 2.89179271e-01
 4.09664588e-01 3.15097762e-02]",[  1.66936065   0.48298592 372.68304292]
11299.396085427603,15652.567456114248,6.5738819668868285,"[1.12993961e+04 3.98982759e+03 7.17333482e-01 5.88418738e-01
 6.80400311e-01 2.21634997e-01]",[  1.65         0.49005485 363.34378448]
11299.396085427603,15764.46670551922,6.776159600337765,"[1.12993961e+04 4.01500000e+03 7.19609160e-01 5.95296349e-01
 6.85329272e-01 2.24403218e-01]",[1.85000000e+00 4.05715891e-01 4.50070620e+02]
11305.602981979328,14998.83895452182,7.171656342132669,"[1.13056030e+04 3.28500000e+03 5.57014378e-01 3.88082819e-01
 5.01713113e-01 1.57795017e-01]",[  1.7698378    0.46880929 408.23597254]
11305.602981979328,15030.723260855564,7.06903926755639,"[1.13056030e+04 3.31017241e+03 4.00894293e-01 2.28298522e-01
 3.39379647e-01 5.27611366e-02]",[  1.79318178   0.48513964 414.94786508]
11305.602981979328,15030.780368440131,6.984525592643214,"[1.13056030e+04 3.33534483e+03 5.28008217e-01 3.51797846e-01
 4.67866613e-01 1.21790815e-01]",[  1.71627356   0.47075514 389.83255887]
11305.602981979328,15110.513721592019,7.057303493240189,"[1.13056030e+04 3.36051724e+03 5.24335442e-01 3.47512163e-01
 4.63823756e-01 1.15293350e-01]",[1.85000000e+00 4.31271080e-01 4.44393498e+02]
11305.602981979328,15110.548055943507,7.00789477283067,"[1.13056030e+04 3.38568966e+03 5.30891183e-01 3.60674756e-01
 4.73565618e-01 1.17797938e-01]",[  1.80425678   0.47174955 419.25541879]
11305.602981979328,15126.343942557822,7.058772412945374,"[1.13056030e+04 3.41086207e+03 5.38657259e-01 3.65187614e-01
 4.81801122e-01 1.20037304e-01]",[  1.77917165   0.48409971 409.87889161]
11305.602981979328,15190.367621567619,6.878122077715174,"[1.13056030e+04 3.43603448e+03 5.26102276e-01 3.51941752e-01
 4.67149224e-01 1.06230709e-01]",[1.85000000e+00 4.11587425e-01 4.48730157e+02]
11305.602981979328,15142.330953667992,6.999065439578193,"[1.13056030e+04 3.46120690e+03 6.57243170e-01 5.80727212e-01
 7.13947848e-01 4.63546550e-01]",[  1.66945366   0.4781247  375.52107514]
11305.602981979328,15190.22754874418,6.774475329492506,"[1.13056030e+04 3.48637931e+03 3.42452987e-01 2.51203111e-01
 4.22916460e-01 1.35945095e-01]",[  1.73479305   0.46336376 398.24525642]
11305.602981979328,15222.1472752929,6.722062712283146,"[1.13056030e+04 3.51155172e+03 7.41022801e-01 6.12030022e-01
 7.00648991e-01 3.34025030e-01]",[  1.76377837   0.47404238 404.99256918]
11305.602981979328,15269.900269175268,6.687153279821123,"[1.13056030e+04 3.53672414e+03 7.73875545e-01 6.60896152e-01
 7.39612654e-01 3.89523660e-01]",[  1.83022081   0.47370952 427.57314926]
11305.602981979328,15254.025543721858,6.7878000110144185,"[1.13056030e+04 3.56189655e+03 6.86017963e-01 5.40493749e-01
 6.39611632e-01 2.43058929e-01]",[  1.71095749   0.48597399 386.52601002]
11305.602981979328,15269.912349180191,6.422671597667154,"[1.13056030e+04 3.58706897e+03 5.16916150e-01 4.25728473e-01
 5.87797186e-01 2.64705326e-01]",[  1.67566374   0.46915021 377.24040168]
11305.602981979328,15365.759583460094,6.502309723117818,"[1.13056030e+04 3.61224138e+03 4.16929858e-01 3.24850408e-01
 4.96210241e-01 1.69138090e-01]",[1.85000000e+00 4.15232296e-01 4.47915222e+02]
11305.602981979328,15301.783596939504,6.17449751057392,"[1.13056030e+04 3.63741379e+03 5.84812886e-01 4.99841493e-01
 6.49721779e-01 3.27932872e-01]",[  1.65         0.49007635 358.76682186]
11305.602981979328,15397.499138232819,6.539300968079991,"[1.13056030e+04 3.66258621e+03 5.50701862e-01 2.41725850e-01
 4.98826100e-01 1.52696795e-01]",[  1.83186107   0.47136472 429.30994936]
11305.602981979328,15397.571746019943,6.787356597874221,"[1.13056030e+04 3.68775862e+03 3.98703811e-01 3.05534843e-01
 4.77597443e-01 1.40414556e-01]",[  1.75871324   0.47245771 404.21014335]
11305.602981979328,15429.357406369185,6.144988470248859,"[1.13056030e+04 3.71293103e+03 4.00286485e-01 3.06910221e-01
 4.79858492e-01 1.35934348e-01]",[  1.77885567   0.47361541 410.82338991]
11305.602981979328,15445.413861709918,6.157862247404301,"[1.13056030e+04 3.73810345e+03 5.57909388e-01 4.70237759e-01
 6.25280781e-01 2.72906308e-01]",[  1.75248645   0.47465214 401.70743145]
11305.602981979328,15477.216179597677,6.178183882669961,"[1.13056030e+04 3.76327586e+03 3.22688111e-01 2.33038149e-01
 4.04390114e-01 7.88595062e-02]",[  1.77241496   0.47493579 408.33733555]
11305.602981979328,15525.100778050994,6.473190315392118,"[1.13056030e+04 3.78844828e+03 5.20353570e-01 4.26569190e-01
 5.90377861e-01 2.22496588e-01]",[  1.83940761   0.47598302 431.04952021]
11305.602981979328,15525.104465045948,6.168884982226067,"[1.13056030e+04 3.81362069e+03 7.00406218e-01 6.29467981e-01
 7.50461167e-01 4.35132580e-01]",[  1.76600451   0.47630153 405.88079341]
11305.602981979328,15556.927122274137,6.482607790978745,"[1.13056030e+04 3.83879310e+03 4.42002634e-01 3.51432211e-01
 5.21731046e-01 1.47821107e-01]",[  1.78659314   0.48039753 412.53103685]
11305.602981979328,15557.033640916716,6.307379627165462,"[1.13056030e+04 3.86396552e+03 5.84391684e-01 5.00037918e-01
 6.50771242e-01 2.77783919e-01]",[  1.71162773   0.47741878 387.4651417 ]
11305.602981979328,15604.771343900453,6.7438837848787285,"[1.13056030e+04 3.88913793e+03 6.34889858e-01 4.75072365e-01
 5.83535201e-01 1.33568749e-01]",[  1.78019365   0.47551361 410.03043089]
11305.602981979328,15620.813303327805,6.371151861927249,"[1.13056030e+04 3.91431034e+03 6.49306898e-01 5.72936751e-01
 7.07952999e-01 3.44500434e-01]",[  1.75220118   0.47697136 400.89997652]
11305.602981979328,15636.697329900675,6.211618404997898,"[1.13056030e+04 3.93948276e+03 5.39468476e-01 4.49727915e-01
 6.08515352e-01 2.12975655e-01]",[  1.72440254   0.47591712 391.6115893 ]
11305.602981979328,15652.63438089034,6.067484608580515,"[1.13056030e+04 3.96465517e+03 5.10193076e-01 4.19084235e-01
 5.82968671e-01 1.82074418e-01]",[  1.69788975   0.48284325 382.3762265 ]
11305.602981979328,15700.506147282766,6.0858067211918945,"[1.13056030e+04 3.98982759e+03 6.17432373e-01 5.38253854e-01
 6.79946027e-01 2.91505537e-01]",[  1.76634026   0.48501571 405.0755791 ]
11305.602981979328,15716.404478247627,6.532035696624365,"[1.13056030e+04 4.01500000e+03 2.13095627e-01 1.34520891e-01
 2.89996314e-01 1.75208083e-02]",[  1.73709254   0.47417952 395.80149627]
11311.809878531052,14966.986339112822,7.252410161248372,"[1.13118099e+04 3.28500000e+03 6.09716030e-01 4.41348030e-01
 5.51534930e-01 2.01313235e-01]",[  1.65885427   0.4845079  370.17646058]
11311.809878531052,15014.729764384256,7.227546699029908,"[1.13118099e+04 3.31017241e+03 5.42520791e-01 3.63081466e-01
 4.78601741e-01 1.32730329e-01]",[  1.72731504   0.48430132 392.74747206]
11311.809878531052,14967.133931190203,7.246591410509105,"[1.13118099e+04 3.33534483e+03 6.06149872e-01 6.45111992e-01
 2.72439867e-01 2.95408941e-01]",[  1.65         0.32544508 319.97922507]
11311.809878531052,15046.715303429315,7.186991004978645,"[1.13118099e+04 3.36051724e+03 5.52632570e-01 3.81202957e-01
 4.94217580e-01 1.36845295e-01]",[  1.6701098    0.47135961 374.38818352]
11311.809878531052,15094.536741404398,6.833813019966224,"[1.13118099e+04 3.38568966e+03 6.71829277e-01 7.05330012e-01
 3.56033611e-01 3.64230302e-01]",[  1.72602366   0.45507654 397.0372077 ]
11311.809878531052,15094.616556612782,6.921744701890723,"[1.13118099e+04 3.41086207e+03 4.45590940e-01 4.88544482e-01
 1.21006314e-01 1.22255104e-01]",[  1.65301571   0.45944185 371.94460912]
11311.809878531052,15126.399230465098,6.651239014453981,"[1.13118099e+04 3.43603448e+03 7.05654550e-01 7.34682157e-01
 4.03698327e-01 3.96889770e-01]",[  1.67419747   0.4609733  378.55486918]
11311.809878531052,15142.44572834865,6.542457865721262,"[1.13118099e+04 3.46120690e+03 6.57433007e-01 6.91900662e-01
 3.36681132e-01 3.22240471e-01]",[  1.65         0.46654367 369.42895327]
11311.809878531052,15238.066370362005,6.500244452412375,"[1.13118099e+04 3.48637931e+03 6.07992190e-01 6.46653656e-01
 2.75185166e-01 2.54610184e-01]",[  1.85         0.45273815 439.87718149]
11311.809878531052,15254.02291839878,6.528927917402977,"[1.13118099e+04 3.51155172e+03 5.67275445e-01 6.05403818e-01
 2.29116794e-01 2.03987151e-01]",[  1.83095742   0.46449466 430.66131573]
11311.809878531052,15285.93620236643,6.55177384940332,"[1.13118099e+04 3.53672414e+03 5.59200011e-01 5.97220980e-01
 2.20190440e-01 1.89106545e-01]",[  1.85         0.46414024 437.4021859 ]
11311.809878531052,15253.96665429732,6.482410079460316,"[1.13118099e+04 3.56189655e+03 4.88939154e-01 3.93566453e-01
 5.59889687e-01 2.39345361e-01]",[  1.68408884   0.46783145 380.26022404]
11311.809878531052,15301.867847246876,6.579953263492682,"[1.13118099e+04 3.58706897e+03 5.85836966e-01 6.22532620e-01
 2.49439150e-01 2.06424556e-01]",[  1.75554077   0.48204846 402.9890032 ]
11311.809878531052,15285.794292715658,6.418831473643916,"[1.13118099e+04 3.61224138e+03 6.81164532e-01 7.12027010e-01
 3.67447996e-01 3.14650513e-01]",[  1.65         0.49208326 361.74303487]
11311.809878531052,15381.62106903416,6.376096821085859,"[1.13118099e+04 3.63741379e+03 5.16495470e-01 4.21679135e-01
 5.85405977e-01 2.48661868e-01]",[  1.84020077   0.47108163 432.3973974 ]
11311.809878531052,15381.565975957368,6.264665643509306,"[1.13118099e+04 3.66258621e+03 2.97507379e-01 2.06501604e-01
 3.74791644e-01 7.49083989e-02]",[  1.76719794   0.47247565 407.16989053]
11311.809878531052,15445.430016645303,6.307518153065514,"[1.13118099e+04 3.68775862e+03 4.80145230e-01 3.83303761e-01
 5.51539135e-01 2.01600796e-01]",[1.85000000e+00 4.24534165e-01 4.45861517e+02]
11311.809878531052,15397.56168462613,6.386999859410183,"[1.13118099e+04 3.71293103e+03 5.59580286e-01 5.99034547e-01
 2.20174589e-01 1.53941104e-01]",[  1.66530157   0.47332625 372.82077161]
11311.809878531052,15461.247924815221,6.321502772120471,"[1.13118099e+04 3.73810345e+03 6.33307179e-01 3.32991762e-01
 5.84884540e-01 2.17778543e-01]",[  1.7811959    0.47499837 411.33459801]
11311.809878531052,15525.270246809356,6.22081218804342,"[1.13118099e+04 3.76327586e+03 4.00675232e-01 3.03728002e-01
 4.76355604e-01 1.23408224e-01]",[1.85000000e+00 4.05219414e-01 4.50184506e+02]
11311.809878531052,15525.031881632864,6.064346250287243,"[1.13118099e+04 3.78844828e+03 4.46724282e-01 3.50219069e-01
 5.20696281e-01 1.55195251e-01]",[  1.82206082   0.48063414 424.77372724]
11311.809878531052,15541.057221080877,6.046039663325835,"[1.13118099e+04 3.81362069e+03 5.05281959e-01 4.12051754e-01
 5.76592401e-01 2.02461154e-01]",[  1.79485701   0.47701702 415.62665289]
11311.809878531052,15541.039182326645,6.476711854464644,"[1.13118099e+04 3.83879310e+03 4.56108768e-01 5.03554233e-01
 1.31435425e-01 6.60517838e-02]",[  1.72049097   0.47679494 390.43620035]
11311.809878531052,15540.977301399866,6.168943230164065,"[1.13118099e+04 3.86396552e+03 3.75153282e-01 2.78999997e-01
 4.51587567e-01 9.34014861e-02]",[  1.65         0.48546738 365.20190563]
11311.809878531052,15572.972754446495,6.021540348797976,"[1.13118099e+04 3.88913793e+03 5.83589082e-01 4.95187741e-01
 6.46225031e-01 2.65765627e-01]",[  1.6652176    0.4778705  372.02494488]
11311.809878531052,15588.77755237016,6.311752187949299,"[1.13118099e+04 3.91431034e+03 6.16594868e-01 5.30968601e-01
 6.75370721e-01 2.99197631e-01]",[  1.65         0.49108812 362.65732901]
11311.809878531052,15636.767882157714,6.610394682728143,"[1.13118099e+04 3.93948276e+03 5.72526796e-01 2.69227010e-01
 5.23825225e-01 1.25998998e-01]",[  1.70639061   0.47722384 385.47524501]
11311.809878531052,15700.445079269179,6.2357796805317784,"[1.13118099e+04 3.96465517e+03 5.74074265e-01 4.83111356e-01
 6.37120139e-01 2.39344731e-01]",[  1.8219515    0.48504927 423.98002832]
11311.809878531052,15700.512127811926,6.2635080671506795,"[1.13118099e+04 3.98982759e+03 6.48037145e-01 5.71551015e-01
 7.05062120e-01 3.26386914e-01]",[  1.74624057   0.47517164 398.87466307]
11311.809878531052,15748.365859577189,6.205146185206631,"[1.13118099e+04 4.01500000e+03 7.31584785e-01 4.72651205e-01
 6.92789329e-01 2.94251871e-01]",[  1.81365043   0.47555985 421.55598105]
11318.016775082777,15030.711917534323,6.870667350779792,"[1.13180168e+04 3.28500000e+03 6.82479638e-01 7.04946944e-01
 5.04913897e-01 2.99303280e-01]",[  1.82716777   0.46905008 427.69514245]
11318.016775082777,15014.9155541156,6.832096652097671,"[1.13180168e+04 3.31017241e+03 5.60781850e-01 5.99665711e-01
 2.19919187e-01 2.47461977e-01]",[  1.6898629    0.44648941 386.72636524]
11318.016775082777,15030.748017816702,6.732853530240572,"[1.13180168e+04 3.33534483e+03 6.35224874e-01 6.65479790e-01
 3.02460226e-01 3.25009724e-01]",[  1.66435908   0.45070548 377.38641515]
11318.016775082777,15094.610650511699,6.482041356136932,"[1.13180168e+04 3.36051724e+03 4.30420082e-01 4.74205519e-01
 1.10804323e-01 1.20692354e-01]",[  1.78002064   0.45152412 416.07663405]
11318.016775082777,15078.621502135946,6.319457518987136,"[1.13180168e+04 3.38568966e+03 4.97227552e-01 5.41181225e-01
 1.61883995e-01 1.67464155e-01]",[  1.66071348   0.45711406 374.91507188]
11318.016775082777,15174.327104573878,6.26250548985655,"[1.13180168e+04 3.41086207e+03 7.19826111e-01 7.46027733e-01
 4.21964734e-01 4.21332447e-01]",[1.85000000e+00 4.26386773e-01 4.45448261e+02]
11318.016775082777,15142.446633796273,6.30142334316284,"[1.13180168e+04 3.43603448e+03 5.92605971e-01 6.26642260e-01
 2.52214022e-01 2.44380019e-01]",[  1.70402759   0.46152521 388.39537595]
11318.016775082777,15158.289038967032,6.20721704018063,"[1.13180168e+04 3.46120690e+03 7.26329176e-01 7.48423470e-01
 4.29339495e-01 4.14040230e-01]",[  1.67716882   0.46302526 379.06536733]
11318.016775082777,15174.292088824917,6.183298174218758,"[1.13180168e+04 3.48637931e+03 7.00424977e-01 7.29090498e-01
 3.92742080e-01 3.71886795e-01]",[  1.65577179   0.48214627 369.8960034 ]
11318.016775082777,15206.141337958656,5.898522980118961,"[1.13180168e+04 3.51155172e+03 6.98670003e-01 7.26871569e-01
 3.90346815e-01 3.60953583e-01]",[  1.67178701   0.46653536 376.57283874]
11318.016775082777,15254.031324655174,5.9179038204882,"[1.13180168e+04 3.53672414e+03 5.65984207e-01 6.02477754e-01
 2.25430464e-01 1.94420262e-01]",[  1.74052366   0.46730565 399.29041164]
11318.016775082777,15285.919388609509,5.713317542430115,"[1.13180168e+04 3.56189655e+03 6.18437963e-01 6.51581680e-01
 2.83547934e-01 2.43230913e-01]",[  1.76133144   0.46883269 406.0060618 ]
11318.016775082777,15317.759194385117,5.641692267841501,"[1.13180168e+04 3.58706897e+03 6.15781604e-01 6.51831335e-01
 2.82507098e-01 2.36359094e-01]",[  1.7814975    0.4688932  412.67345379]
11318.016775082777,15317.851174446274,5.680825793529731,"[1.13180168e+04 3.61224138e+03 5.36714562e-01 5.76089017e-01
 1.96828929e-01 1.51974754e-01]",[  1.70787312   0.47049001 387.59302005]
11318.016775082777,15429.6198145891,6.026418986840943,"[1.13180168e+04 3.63741379e+03 5.83052936e-01 6.25284327e-01
 2.45566275e-01 1.90597748e-01]",[1.85000000e+00 3.20562089e-01 4.74189246e+02]
11318.016775082777,15397.53808443019,5.529839742464734,"[1.13180168e+04 3.66258621e+03 6.66441712e-01 6.96455858e-01
 3.45871224e-01 2.79203560e-01]",[  1.79821937   0.4831098  416.93510245]
11318.016775082777,15445.372976821593,5.525272060872227,"[1.13180168e+04 3.68775862e+03 6.01823382e-01 6.39276365e-01
 2.65966962e-01 1.98486012e-01]",[  1.85         0.45424499 439.59758105]
11318.016775082777,15445.354943916293,5.376322219327307,"[1.13180168e+04 3.71293103e+03 4.35909601e-01 4.77825427e-01
 1.13928068e-01 6.73437677e-02]",[  1.78991166   0.47466    414.40713435]
11318.016775082777,15429.44189323334,5.740572145577478,"[1.13180168e+04 3.73810345e+03 6.37433318e-01 6.74701429e-01
 3.10386579e-01 2.28762915e-01]",[  1.66751558   0.47514484 373.32166987]
11318.016775082777,15509.090996118637,5.572764515812325,"[1.13180168e+04 3.76327586e+03 6.24497246e-01 6.56686319e-01
 2.91300918e-01 2.06413489e-01]",[  1.82988787   0.47584663 427.79835897]
11318.016775082777,15477.309492009552,5.440240887926471,"[1.13180168e+04 3.78844828e+03 6.57903283e-01 6.90841523e-01
 3.35298216e-01 2.40929651e-01]",[  1.66056878   0.47545928 370.84444106]
11318.016775082777,15525.02242540812,5.629868472843883,"[1.13180168e+04 3.81362069e+03 5.63090531e-01 6.03122309e-01
 2.23541828e-01 1.38790304e-01]",[  1.72986863   0.48111977 393.38496067]
11318.016775082777,15588.908282772683,5.555957491820098,"[1.13180168e+04 3.83879310e+03 6.82331562e-01 7.13393209e-01
 3.68270811e-01 2.62497295e-01]",[  1.84337817   0.47684432 432.09840424]
11318.016775082777,15556.973948133827,5.572436417561234,"[1.13180168e+04 3.86396552e+03 5.47061383e-01 5.84607886e-01
 2.07168532e-01 1.17567788e-01]",[  1.67411831   0.47727035 374.99165581]
11318.016775082777,15620.72594973419,5.705095215900368,"[1.13180168e+04 3.88913793e+03 6.05947625e-01 6.38803994e-01
 2.68415297e-01 1.63679852e-01]",[  1.79066806   0.48278411 413.57124362]
11318.016775082777,15684.736050601387,5.497666014456434,"[1.13180168e+04 3.91431034e+03 6.81384509e-01 7.11715879e-01
 3.67344694e-01 2.45362874e-01]",[1.85000000e+00 3.95661362e-01 4.52408931e+02]
11318.016775082777,15748.622975810122,5.739098264484342,"[1.13180168e+04 3.93948276e+03 5.65409337e-01 6.05579028e-01
 2.27638694e-01 1.22226253e-01]",[1.85000000e+00 2.79704414e-01 4.91123442e+02]
11318.016775082777,15716.503139280252,5.47960462702869,"[1.13180168e+04 3.96465517e+03 4.46440594e-01 4.89561683e-01
 1.21947353e-01 4.80804098e-02]",[  1.84882368   0.47653997 433.83119178]
11318.016775082777,15668.518693432192,5.6676162894516215,"[1.13180168e+04 3.98982759e+03 5.65345276e-01 6.02852292e-01
 2.25960289e-01 1.14210721e-01]",[  1.65         0.49232882 360.67433214]
11318.016775082777,15716.440385406418,6.01044251298178,"[1.13180168e+04 4.01500000e+03 6.95039266e-01 7.22912217e-01
 3.87362634e-01 2.46367319e-01]",[  1.70173358   0.48453434 383.42361032]
11324.2236716345,15078.850123519693,5.704269278747688,"[1.13242237e+04 3.28500000e+03 7.24103427e-01 7.46687880e-01
 5.60520264e-01 3.59161073e-01]",[1.85000000e+00 3.33924421e-01 4.69626452e+02]
11324.2236716345,15094.674835447968,5.743200509633123,"[1.13242237e+04 3.31017241e+03 4.98969594e-01 5.32362193e-01
 2.87977712e-01 1.05584486e-01]",[1.85000000e+00 3.64740396e-01 4.60278750e+02]
11324.2236716345,15046.76287593176,5.718501457869604,"[1.13242237e+04 3.33534483e+03 5.44986463e-01 5.79105318e-01
 3.39265319e-01 1.37843472e-01]",[  1.70881482   0.47160144 387.19437671]
11324.2236716345,15062.603330968443,5.741410624393287,"[1.13242237e+04 3.36051724e+03 6.18182012e-01 6.46808798e-01
 4.21116831e-01 2.01557965e-01]",[  1.68068197   0.4708447  377.86241795]
11324.2236716345,15110.535059626121,5.789616968098737,"[1.13242237e+04 3.38568966e+03 4.89108838e-01 5.23051531e-01
 2.75961572e-01 8.90075722e-02]",[  1.74959267   0.47214872 400.62173282]
11324.2236716345,15158.274681531773,5.821492875734904,"[1.13242237e+04 3.41086207e+03 5.03918773e-01 5.38218358e-01
 2.92131041e-01 9.53408575e-02]",[  1.81878933   0.48556711 423.18894093]
11324.2236716345,15142.37007533917,5.8805659245412265,"[1.13242237e+04 3.43603448e+03 5.65350840e-01 5.93963018e-01
 3.59791919e-01 1.36510463e-01]",[  1.69472801   0.47277082 382.11192095]
11324.2236716345,15174.269344539138,5.922832882883409,"[1.13242237e+04 3.46120690e+03 5.77717061e-01 6.08532670e-01
 3.72526967e-01 1.44043757e-01]",[  1.71747471   0.48594149 388.83877635]
11324.2236716345,15254.01291117302,5.940051327046635,"[1.13242237e+04 3.48637931e+03 7.04942886e-01 7.30352969e-01
 3.96592067e-01 3.72549662e-01]",[1.85000000e+00 4.35904752e-01 4.43409929e+02]
11324.2236716345,15254.076988732315,5.778649886120476,"[1.13242237e+04 3.51155172e+03 5.47252609e-01 5.78783449e-01
 2.00932249e-01 1.74781949e-01]",[  1.79565569   0.46584294 418.30159296]
11324.2236716345,15301.844222291367,5.746277761610853,"[1.13242237e+04 3.53672414e+03 6.33155869e-01 6.62421724e-01
 2.97540780e-01 2.61078517e-01]",[  1.85         0.4479334  440.89641273]
11324.2236716345,15301.8801008476,5.759677085404785,"[1.13242237e+04 3.56189655e+03 6.83953440e-01 7.08380868e-01
 3.64966036e-01 3.20857348e-01]",[  1.79007002   0.46853511 415.75987749]
11324.2236716345,15349.708847002368,5.745972888630714,"[1.13242237e+04 3.58706897e+03 8.03239638e-01 8.17429683e-01
 5.55807533e-01 5.09684622e-01]",[  1.85         0.45975204 438.41620985]
11324.2236716345,15285.84792320524,5.529906540253569,"[1.13242237e+04 3.61224138e+03 6.14512753e-01 6.45686718e-01
 2.75402798e-01 2.22306011e-01]",[  1.65         0.44597445 349.38287226]
11324.2236716345,15333.754038140933,5.472465787766675,"[1.13242237e+04 3.63741379e+03 5.61065646e-01 5.98255139e-01
 2.18616671e-01 1.64878238e-01]",[  1.66387311   0.48193073 372.1165734 ]
11324.2236716345,15397.440851406325,5.384414662069943,"[1.13242237e+04 3.66258621e+03 5.57353804e-01 5.91157703e-01
 2.12898897e-01 1.54871271e-01]",[  1.77930058   0.48059001 410.63097288]
11324.2236716345,15413.494164394413,5.372551217514276,"[1.13242237e+04 3.68775862e+03 6.38925389e-01 6.67343980e-01
 3.04871085e-01 2.33273916e-01]",[  1.75328825   0.48294924 401.51187207]
11324.2236716345,15429.364871277767,5.412114694636264,"[1.13242237e+04 3.71293103e+03 6.13360476e-01 6.45460797e-01
 2.75408663e-01 2.00079299e-01]",[  1.72512171   0.4796397  392.21016516]
11324.2236716345,15493.20677195198,5.302262775054371,"[1.13242237e+04 3.73810345e+03 4.69516227e-01 5.02915998e-01
 1.34000992e-01 7.83870914e-02]",[  1.83843871   0.47476656 430.87965204]
11324.2236716345,15541.202113006024,5.372000050186424,"[1.13242237e+04 3.76327586e+03 6.87505094e-01 7.14541400e-01
 3.71979859e-01 2.81173207e-01]",[1.85000000e+00 3.90233797e-01 4.53702579e+02]
11324.2236716345,15493.139208132885,5.521849540775882,"[1.13242237e+04 3.78844828e+03 6.70958526e-01 6.95329823e-01
 3.47732380e-01 2.51486978e-01]",[  1.69048366   0.47912203 380.46726064]
11324.2236716345,15572.985264423198,5.311086718838637,"[1.13242237e+04 3.81362069e+03 6.37206472e-01 6.62600159e-01
 3.01050919e-01 2.03982261e-01]",[  1.85         0.47468515 435.14090313]
11324.2236716345,15604.825933333268,5.386424035493079,"[1.13242237e+04 3.83879310e+03 5.91356501e-01 6.19429215e-01
 2.48423329e-01 1.53157228e-01]",[  1.85         0.443591   441.80915825]
11324.2236716345,15588.917762259305,5.450637336404776,"[1.13242237e+04 3.86396552e+03 5.69294972e-01 6.10539811e-01
 2.29294742e-01 1.34649862e-01]",[  1.75156526   0.47736004 400.72857338]
11324.2236716345,15604.811378471102,5.100176574190733,"[1.13242237e+04 3.88913793e+03 6.57937890e-01 6.86831872e-01
 3.31540925e-01 2.16887651e-01]",[  1.7235986    0.47479803 391.4497758 ]
11324.2236716345,15620.735398886838,5.48978742461372,"[1.13242237e+04 3.91431034e+03 4.64572763e-01 4.94523296e-01
 1.29969088e-01 5.65687485e-02]",[  1.69738735   0.48316769 382.20138242]
11324.2236716345,15668.643098882123,5.065879969203322,"[1.13242237e+04 3.93948276e+03 4.92743037e-01 5.32148655e-01
 1.56178967e-01 7.10664054e-02]",[  1.76438504   0.47624986 404.93666863]
11324.2236716345,15716.367925306873,5.145127557881023,"[1.13242237e+04 3.96465517e+03 6.38570919e-01 6.69345114e-01
 3.08101306e-01 1.82272831e-01]",[  1.83226196   0.4845368  427.48908126]
11324.2236716345,15748.40287315568,5.085961741646651,"[1.13242237e+04 3.98982759e+03 6.97194301e-01 7.24744718e-01
 3.88511863e-01 2.50548562e-01]",[  1.85         0.4753647  434.35161531]
11324.2236716345,15716.411047009196,5.24434787227619,"[1.13242237e+04 4.01500000e+03 5.79169406e-01 6.12503213e-01
 2.37369453e-01 1.17813005e-01]",[  1.68120385   0.47437016 377.18737537]
11330.430568186224,14998.887766153326,4.625291596416411,"[1.13304306e+04 3.28500000e+03 5.29836293e-01 5.63386513e-01
 3.18255380e-01 1.31216972e-01]",[  1.69671081   0.47023931 383.45719797]
11330.430568186224,15126.756309804212,4.683320707103645,"[1.13304306e+04 3.31017241e+03 5.54790589e-01 5.84808983e-01
 3.45847161e-01 1.46085669e-01]",[1.85000000e+00 2.90614392e-01 4.86153328e+02]
11330.430568186224,15046.62712202815,4.585832736893719,"[1.13304306e+04 3.33534483e+03 6.02073971e-01 6.31152233e-01
 4.00371662e-01 1.86447464e-01]",[  1.69199494   0.48381014 380.85172626]
11330.430568186224,15062.706542867969,4.595059124980624,"[1.13304306e+04 3.36051724e+03 5.47826660e-01 5.79505730e-01
 3.37592573e-01 1.31978817e-01]",[  1.66250101   0.47187296 371.7587333 ]
11330.430568186224,15142.328020111961,4.642914961545453,"[1.13304306e+04 3.38568966e+03 5.75044584e-01 6.04868841e-01
 3.69040977e-01 1.50740987e-01]",[  1.82486828   0.47169065 426.20779675]
11330.430568186224,15190.375016500519,4.756856166640508,"[1.13304306e+04 3.41086207e+03 7.03035816e-01 7.26940976e-01
 5.27206249e-01 2.94676290e-01]",[1.85000000e+00 4.10031089e-01 4.49082379e+02]
11330.430568186224,15206.174298916243,4.78032387449053,"[1.13304306e+04 3.43603448e+03 7.27711313e-01 7.48634607e-01
 5.62040747e-01 3.26028224e-01]",[  1.85         0.45351691 439.70924797]
